,,bg,bg,bg,no_bg,no_bg,no_bg
,,A1,tau1,tau2,A1,tau1,tau2
15,39,0.4965390490773889,2.400426824138432,3.1130564606239424,0.4970324467993014,2.4296225922367185,3.0700759324343925
15,40,0.49656080103115624,2.400801696634306,3.1123142908872334,0.49705320601046293,2.4300544849211145,3.069273805391336
15,41,0.49656963456399894,2.3987988593169365,3.114735556685949,0.4970665615278395,2.4278098374204964,3.071944731847812
15,42,0.49648048521286464,2.4016862573101383,3.112189013179277,0.4969711385791709,2.4309987574875613,3.0690947298546503
15,43,0.4964373280980901,2.401104021800314,3.1134576918836268,0.4969294934829928,2.4303174399647984,3.07047011512073
15,44,0.49674408438216405,2.393783713554224,3.118916391256891,0.49725180367163346,2.42231375604155,3.076599927314654
15,45,0.49636892805412774,2.403179991382624,3.1116801020536604,0.4968565976256126,2.4326144559483414,3.068468619634394
15,46,0.49684740144822176,2.393224868919669,3.1183462561864816,0.4973559990444252,2.421750452685766,3.076024347176576
15,47,0.4967036426667727,2.397626218863211,3.114561468855887,0.49720284358172034,2.426582206132863,3.071812049199235
15,48,0.4967282654192845,2.3957107812122422,3.116677210165594,0.4972317132725686,2.4244549328021554,3.0741428820713614
15,49,0.4965659801356984,2.3987728263795005,3.1148135138223685,0.4970629267690082,2.4277743513588446,3.0720345138899243
15,50,0.4965015573713667,2.4018435155100226,3.111730004405114,0.4969917291553728,2.431185813684976,3.0686040522074123
15,51,0.49658712132791977,2.3987722697660936,3.1145552449148575,0.4970840012164071,2.4277974889032827,3.071744880560507
15,52,0.4967852608583316,2.39697731402464,3.1143729328633873,0.4972856543885839,2.4259048742920397,3.0716447474855144
15,53,0.49633166380384613,2.404087542625478,3.110993889710132,0.4968172176138308,2.433603910567263,3.06770502750323
15,54,0.49638542134292035,2.4024544343377188,3.1123929264328556,0.4968746928615551,2.431806769535782,3.0692653875257583
15,55,0.4966339400675076,2.3959718367227745,3.1175222016474793,0.49713637467009547,2.424687935578173,3.075025726785808
15,56,0.4963439484104698,2.403934388034826,3.111035694417202,0.49682976177267363,2.4334363907042253,3.067761579962129
15,57,0.4965855829495536,2.3995032559261342,3.113648548916882,0.4970810162987344,2.4286206190392226,3.0707418349961433
15,58,0.49647393736380774,2.4009306080763078,3.1132246630887286,0.4969663759576097,2.4301465654241023,3.0702303200888403
15,59,0.49652273312470496,2.400672067841495,3.1129483504778683,0.4970155593964013,2.4298840713187104,3.069954238617057
15,60,0.49636104133519626,2.404088511634351,3.110629690177518,0.49684636020093975,2.433615190030152,3.067330677023087
15,61,0.4967380248174257,2.397180414900656,3.1146999462159615,0.49723813295069696,2.426105132408177,3.071978752851653
15,62,0.4962635042196269,2.406795320356348,3.1084149381614594,0.49674276905795,2.4366040257363584,3.064834597485151
15,63,0.4966742577388282,2.3964202145810893,3.1164489144157805,0.4971762006368094,2.4252133184251226,3.073870544056636
15,64,0.4964376305132964,2.4030106564808627,3.111045297589699,0.4969252584357881,2.4324543206156704,3.0678227322289757
15,65,0.49682769657660436,2.393689799645351,3.118002259663808,0.49733524426797204,2.4222522808401483,3.0756466896246777
15,66,0.4965728395496147,2.3997498271105804,3.1134943586361863,0.4970676773762362,2.4288833665521365,3.070574768519785
15,67,0.49632646368155264,2.405703526609678,3.1090164278597037,0.4968081445734845,2.435416855912988,3.06552661879425
15,68,0.496461214627948,2.4016892833521353,3.1124233481991253,0.49695190915083737,2.430988947764509,3.069344708901117
15,69,0.49664123143826794,2.399103139384508,3.1134665117536335,0.4971371777602537,2.428191730278593,3.0705898792667115
15,70,0.4965583920767972,2.3997501072812524,3.1136727110763753,0.4970532306325414,2.428872921701227,3.070766349835516
15,71,0.4965384586202311,2.3998120861307934,3.1138405796475217,0.4970331587270697,2.428925055642713,3.070948501629188
15,72,0.49665276437181666,2.39937063766778,3.1129862822350107,0.4971481112475234,2.4285035215977375,3.0700608735487136
15,73,0.49645572885905537,2.40159473417585,3.112610718467156,0.4969465404136424,2.430871402403714,3.0695595845846038
15,74,0.49667548410870244,2.397532173254035,3.1150280660580765,0.49717473937038476,2.426450625500633,3.072323772777553
15,75,0.49639158941493566,2.4051725468966767,3.1088827943383817,0.4968743079076649,2.4348615322395575,3.065410925745536
15,76,0.49657788319519475,2.3991739952071427,3.1141596281106456,0.4970739471071264,2.4282364460518817,3.071314523019421
15,77,0.49643111835896503,2.4018454973850307,3.1125980471864807,0.49692154095011337,2.431145713708083,3.069521804439726
15,78,0.496538851257202,2.4010880118663858,3.11222375947783,0.4970306222860498,2.4303591998016465,3.0691678157587825
15,79,0.4966723562810854,2.3955382801722442,3.117585854852316,0.49717642862749634,2.4242309100977892,3.0751091876565013
15,80,0.49663818729608544,2.3978591039563404,3.115075980824269,0.4971370054912771,2.4267983784386957,3.072352334015411
15,81,0.49647444473685753,2.4022198721068593,3.111589556561756,0.49696384880062344,2.4315927503104606,3.068434422071292
15,82,0.49649489587886764,2.4009616537789213,3.1129264273594206,0.49698722786990246,2.4301969646342703,3.069908994141882
15,83,0.49646894502807415,2.401371201840282,3.11272964156836,0.4969604051776422,2.430639960332267,3.0696806497773803
15,84,0.49632618184717875,2.4053009945163906,3.109528526748178,0.4968088717960855,2.434966078574496,3.0660872504652237
15,85,0.49636477995401357,2.4022406719612333,3.1129180845076476,0.4968545875820692,2.4315508166714097,3.069837272503236
15,86,0.4965236475099405,2.400275060439775,3.1134385371850106,0.49701729356585017,2.429432166430685,3.0705037852686927
15,87,0.4963659424671654,2.4057255988715838,3.1085011489266967,0.4968473680376458,2.435464622855411,3.0649818149675814
15,88,0.496528154086338,2.4008442912406855,3.112663790751262,0.49702055756916536,2.430080170834078,3.0696447891852388
15,89,0.49641976080287264,2.402612106559759,3.1117699233530596,0.49690835282771756,2.431994575748313,3.0686123243576735
15,90,0.4964139785515989,2.402978055305278,3.111378622298701,0.49690171626333257,2.432398921423876,3.0681835191741187
15,91,0.4967131830486492,2.398463824712491,3.1133851714480927,0.49721044608769055,2.4275256361493764,3.0705262166810883
15,92,0.4964936281627091,2.401803383451604,3.111878582882036,0.4969839771676295,2.4311389144996225,3.0687591182446687
15,93,0.49647732056023597,2.402286194574999,3.111470125296473,0.496966563291469,2.431668620604799,3.0683050801831686
15,94,0.4965851207507759,2.3973595607595026,3.1163627488541286,0.49708530233620163,2.426210906788623,3.0737332533622235
15,95,0.49659684146409533,2.397839684321363,3.1156114835929642,0.4970959876087655,2.426761908932977,3.072905124490591
15,96,0.49664348146964027,2.3988016807059855,3.1138197700372716,0.49714010759688254,2.427856052927228,3.070977747042828
15,97,0.49647657158118436,2.4021994497785975,3.1115889374475523,0.49696597763934713,2.431568040663848,3.068439293804304
15,98,0.49647781415780523,2.4000571653484637,3.114280208132622,0.49697228574379787,2.4291717379310795,3.071388722073473
15,99,0.49645004455420655,2.4022807661168573,3.1118139242883474,0.49693925249180715,2.431635554921581,3.0686841638285673
16,0,0.49645895990051697,2.401498474772962,3.1126921788137123,0.4969500954392983,2.4307724251598266,3.069640596160683
16,1,0.4966452560138838,2.397382691848233,3.1155904312835094,0.49714518635504557,2.426272761913377,3.072915270359827
16,2,0.4964935948421369,2.401063258446726,3.1128140940960716,0.4969857104518472,2.43031100557555,3.0697836640983773
16,3,0.49649430487762247,2.400368069615211,3.1136836205234104,0.4969879776169123,2.4295281922565164,3.0707446186792113
16,4,0.4966584474102661,2.398306234438416,3.1142606805735813,0.49715624208610665,2.4273155607255665,3.071461218006125
16,5,0.49661507013789796,2.3981723722418287,3.1149639462005205,0.4971134503220253,2.4271396184307874,3.072212199403893
16,6,0.4964493589728287,2.4020731358751193,3.1120847088825974,0.496939227971936,2.4314135673479136,3.06896496604401
16,7,0.4964490181524937,2.4018574284792336,3.112361619185811,0.49693934005339296,2.431168583413959,3.069273041998793
16,8,0.49651906206716684,2.400519731411354,3.113186365126485,0.4970122265633576,2.429709305738658,3.0702163440648627
16,9,0.4965489236710922,2.399883903595791,3.113617996719767,0.49704372029521665,2.4290203496995164,3.070697584958914
16,10,0.4964480786543413,2.4014709798108664,3.1128613618032217,0.4969393678909564,2.4307377616048718,3.0698170331552794
16,11,0.4964241267854367,2.4029310646467947,3.1113126137566693,0.49691202043146954,2.432358232711403,3.068107625283596
16,12,0.4964681219849938,2.3998528305356017,3.114658078395764,0.49696303249851714,2.4289314466523075,3.0718067755658427
16,13,0.4966353662995068,2.3977597814953064,3.115236275021664,0.4971344661185926,2.426688585801314,3.0725223679529057
16,14,0.4964587432363511,2.4021091215160597,3.1119234298423826,0.4969484552077786,2.4314581115601306,3.0687946267773234
16,15,0.4965267576750159,2.4006185256852515,3.112966434847467,0.497019675003227,2.429825982950546,3.0699767812637293
16,16,0.4965064300757723,2.4001048988122053,3.113866421799321,0.49700065927897125,2.4292410845621726,3.070950558209981
16,17,0.4965114254636073,2.3998252998286445,3.1141580809712615,0.4970062736305639,2.428930351197167,3.0712738618618722
16,18,0.4963675989036722,2.4043890213097265,3.110169018964532,0.49685219826168353,2.43395807650902,3.0668254969969317
16,19,0.4962625194106206,2.406862413780388,3.1083424299585545,0.49674161169682696,2.4366791333489233,3.0647538792182276
16,20,0.49631411078176096,2.404740370895085,3.11038584431607,0.4967981716063249,2.434325938707944,3.067028155373845
16,21,0.4966829663801538,2.3973845067107082,3.1151222572461617,0.49718266792171073,2.4263007983298452,3.07241477984353
16,22,0.496445575051068,2.4023060700987955,3.11183737675837,0.49693486256267716,2.4316707329808986,3.068693931563674
16,23,0.4965948426055389,2.3994236929076083,3.1136346523940825,0.4970902268977569,2.4285234857132045,3.070750784731827
16,24,0.49644498518447056,2.402298607619802,3.111853865430272,0.4969343636988658,2.4316654736947787,3.0687068078291984
16,25,0.4964742816397229,2.401698256592078,3.112250582257279,0.49696492273328363,2.431007756352898,3.069160266808181
16,26,0.4965171336226899,2.4003556741924053,3.1134172761248537,0.4970107097883218,2.429524956794074,3.0704679845781966
16,27,0.4966416154858971,2.3977213873499816,3.115207269492545,0.4971408260235074,2.4266508367067345,3.072491510932728
16,28,0.49645211744223067,2.403487518531785,3.110263924102922,0.49693856473045794,2.433000119559252,3.066968750229816
16,29,0.49645161896751644,2.4020107668813564,3.1121356114791516,0.4969416266597947,2.431345248423455,3.0690216218029223
16,30,0.49630132225998924,2.404997320232536,3.1102195688677607,0.49678491875833114,2.4346059669491593,3.066840036431355
16,31,0.49661675900196245,2.398557480230182,3.114458285542815,0.4971140960805497,2.427569687626595,3.071660837568984
16,32,0.4966074431740464,2.398714808754136,3.114374697442398,0.4971044538058672,2.4277404985627755,3.071564206861322
16,33,0.49658991226440147,2.398689597114182,3.114623174368061,0.4970870783921732,2.427704453439402,3.0718243577727375
16,34,0.4963383088060427,2.403832861205443,3.1112338282012453,0.4968243669274168,2.433317851833633,3.0679781033471096
16,35,0.49646495986132466,2.4021059497394246,3.1118505172748225,0.49695469344640136,2.431460751814849,3.0687141544232275
16,36,0.4964380631156341,2.4020612163253485,3.1122393846432486,0.49692795078506985,2.4313899676473403,3.069134101053188
16,37,0.49650079346307163,2.401967129969182,3.111583731186597,0.4969906324055607,2.431323201811757,3.068444028874999
16,38,0.496451323179569,2.4018356868062325,3.1123606295075903,0.4969416766827968,2.4311445061367962,3.0692746852324326
16,39,0.49644057305253364,2.4034163812050005,3.1104962332112422,0.49692726815141686,2.432914528648846,3.0672164277635985
16,40,0.496603738586681,2.3992630838717948,3.1137277086506168,0.49709951474507885,2.4283524445680635,3.070852198949825
16,41,0.49655022553204053,2.399458450856001,3.1141418027759786,0.49704578608407946,2.428541852164041,3.0712764485707282
16,42,0.49649327907385443,2.401511374657394,3.112251941903552,0.4969842987903309,2.430810788543847,3.0691696450618187
16,43,0.49649702432592707,2.401075377227185,3.112756466766862,0.4969890352245031,2.4303223751514564,3.069728271178907
16,44,0.4964713058409209,2.4008919677521448,3.1133060545208715,0.49696384623330564,2.4301027428501323,3.07031679941652
16,45,0.49659848179715793,2.3993382313680636,3.1136976770115097,0.4970940974865466,2.4284331962144226,3.070817036444079
16,46,0.49653906176906715,2.4008715096116,3.112494725862917,0.4970313449844773,2.430116407207442,3.0694657857661047
16,47,0.4966509554541012,2.397176043700455,3.115781090535875,0.4971513453176789,2.4260460003807274,3.0731255980608116
16,48,0.4964853891659638,2.40206937241777,3.1116444085926234,0.4969750705667064,2.4314277375231343,3.068504259908788
16,49,0.49649574231899724,2.4014725293193564,3.112270631295582,0.49698685639311974,2.4307695670055516,3.0691901721871675
16,50,0.4964616125608057,2.4000665510998167,3.1144684176636597,0.4969561191419137,2.4291715062818278,3.071588807491078
16,51,0.49629724066774167,2.404891541721221,3.1104033619196367,0.4967809988885153,2.4344855399631102,3.0670386270418013
16,52,0.49654904563802327,2.3995097382866843,3.114091721805819,0.4970445420970054,2.4286019355129502,3.0712160461186504
16,53,0.4962872222018168,2.4056473320351723,3.1095720591155995,0.4967691955989323,2.4353274532385445,3.066120863898011
16,54,0.49657244906459425,2.3996334845927634,3.113646392263263,0.49706753090411354,2.4287520336076924,3.070742500758402
16,55,0.49654042112556446,2.400257565610229,3.1132535131039933,0.4970341531979258,2.429430925594368,3.0702969754774343
16,56,0.49664402746144926,2.398172846566855,3.114607458644693,0.497142127899733,2.4271546812726466,3.0718388374670242
16,57,0.4964663790207529,2.400440677778339,3.1139368701741224,0.4969600317462753,2.42959570192154,3.071004552682205
16,58,0.49650792890097317,2.400075289337132,3.1138852694072434,0.49700219402186013,2.4292058867641018,3.070976248589012
16,59,0.49649248795055156,2.4013147776213644,3.1125100681085343,0.49698398898479956,2.4305901908433105,3.0694523071548523
16,60,0.49646127470101203,2.4018220063383193,3.1122549272038404,0.4969516309810148,2.431135852878602,3.0691625950967536
16,61,0.4965738253060714,2.399409784270611,3.1139117025773797,0.49706937319290273,2.428497964244374,3.071040679959544
16,62,0.4964074343465688,2.402074216453745,3.11260160738319,0.49689740894035594,2.4313872794145786,3.069514769256126
16,63,0.4964476030816432,2.4021288304259776,3.112036283703775,0.49693730167275174,2.4314734549891366,3.06891301157377
16,64,0.4963792868438969,2.403773506072885,3.1108022648490112,0.49686537604127473,2.4332786151134314,3.0675210422595747
16,65,0.4965558574801168,2.3994639200584547,3.114065476007273,0.4970513099989452,2.428546661770702,3.071202220393106
16,66,0.49660188529304267,2.398059090335015,3.115271691628911,0.4971004705792008,2.4270065149074798,3.072540666819414
16,67,0.4964444307745215,2.401575376068427,3.1127744389743977,0.49693541244631473,2.4308466763714764,3.0697283448841106
16,68,0.49651685219491654,2.400434030938877,3.113321804883523,0.4970102933681825,2.4296168456049956,3.0703568562381656
16,69,0.496463024189328,2.4025135580936663,3.1113594252384926,0.49695178611415697,2.4319152419826033,3.0681759723703785
16,70,0.49649206903448656,2.401259667220587,3.112585221777956,0.4969836317202662,2.430525316421022,3.0695386358732972
16,71,0.4965135294316663,2.400315594023872,3.113512396873168,0.4970071948366936,2.429477370396945,3.070571345264925
16,72,0.4965885289082113,2.398977855741936,3.1142760400234843,0.4970850857144122,2.4280293992905553,3.0714384472561322
16,73,0.4965346455736332,2.4006586117600666,3.1128178866941285,0.4970274454308793,2.429874043129035,3.069820042905378
16,74,0.49654479494130793,2.4000215639594558,3.1134977839813156,0.4970390326850618,2.4291676898446983,3.0705693276337587
16,75,0.49668126146106256,2.397306096230086,3.1152424685034377,0.4971812262013924,2.4262086485383056,3.0725509148575743
16,76,0.49642562032084714,2.4022429063776727,3.112163906318949,0.4969151878803851,2.4315920154325736,3.069036513577167
16,77,0.49651197617365184,2.400474327540386,3.1133310656276714,0.4970053320315781,2.4296578467775762,3.07036639495981
16,78,0.4965557867590997,2.3989319570328185,3.114738441147732,0.49705248618174347,2.4279526531626168,3.071938099448513
16,79,0.49649048730399664,2.4003581999189376,3.1137433228501648,0.496984162835373,2.429513048472666,3.0708108335398747
16,80,0.4963379102261465,2.404310939589514,3.1106345325273437,0.49682292325610816,2.433860652816375,3.0673101086897274
16,81,0.4965712189711875,2.4004777632713683,3.1125949464686204,0.49706434924445364,2.4296980329836537,3.0695866103282547
16,82,0.49646136112291084,2.4021122127345045,3.1118872659060535,0.4969510737296553,2.4314644829343184,3.0687542966224948
16,83,0.49654696828017614,2.400078494762577,3.1133987919315524,0.4970411110998759,2.4292351695442393,3.070458329941333
16,84,0.49644230096266784,2.4007145375452272,3.113888111856895,0.4969353801660244,2.4298852326074485,3.070943292763643
16,85,0.4966007182539453,2.3996076163049738,3.1133296036570974,0.497095720149245,2.428737100814412,3.0704130216965804
16,86,0.4964699655124027,2.401392771546487,3.1126897089699446,0.4969613365619882,2.4306617056820192,3.069641739475544
16,87,0.4964452690960391,2.4027225667171344,3.1113147864620148,0.49693361550186554,2.4321397833634673,3.0681168204143234
16,88,0.4963523589005495,2.403596703764528,3.1113582917721265,0.49683888163344353,2.4330653149857713,3.0681161327336626
16,89,0.4965722300081519,2.3986383701904908,3.1149054864721863,0.49706963162864476,2.4276356853337595,3.072126868325112
16,90,0.4965980930696311,2.3984572842517755,3.1148190438601953,0.4970955393581237,2.4274504880480756,3.0720406617694307
16,91,0.4966360803114735,2.397335279807371,3.1157637290051228,0.4971361044645532,2.4262112875628756,3.073105156833192
16,92,0.49651959269916934,2.4010753396116864,3.112477713346758,0.49701151612679034,2.4303357515635575,3.069433685590722
16,93,0.49670266989900647,2.39644163200587,3.1160700185182404,0.4972045449453973,2.4252547606588872,3.0734681776507866
16,94,0.496494901497704,2.401713521456206,3.1119766464643144,0.49698533913710463,2.431032492903263,3.068876651028162
16,95,0.4966259879271118,2.3984134259018215,3.1145262885345733,0.4971235811733441,2.427411333826647,3.0717437191361023
16,96,0.49670168911887014,2.396959483093478,3.1154280532816645,0.49720236776376825,2.425832486163972,3.0727651227447614
16,97,0.4965371843834143,2.4010508086049587,3.112291282830565,0.4970291343950636,2.430321182941227,3.069234387238226
16,98,0.49667251136711305,2.3987818444532993,3.1134860797622417,0.49716911741331155,2.4278537979207564,3.0706221366001736
16,99,0.4965515932691372,2.398105021533512,3.1158347988148742,0.4970502505448482,2.4270269538072524,3.0731352466432496
17,0,0.49659395999011824,2.3987518376983292,3.114494423750431,0.4970909639391467,2.427775963276939,3.071685965909781
17,1,0.49660277426451277,2.398677429653339,3.1144794059396297,0.4970999026603512,2.4276965907102745,3.0716757675483843
17,2,0.496481340162396,2.40237690035758,3.1113077994987637,0.49697017942993693,2.4317704289546236,3.068131738011915
17,3,0.4965099106996361,2.400046194839603,3.1138974310881897,0.49700425638874657,2.4291757829442955,3.070988710883826
17,4,0.49666209335370165,2.397058684858558,3.115791741256394,0.4971627352628669,2.4259226086555787,3.073140843604647
17,5,0.4966808118123112,2.3966285316780565,3.116103998053486,0.4971823430052388,2.4254512065758176,3.073494278449866
17,6,0.4965092161890756,2.400431981958927,3.113418683893336,0.4970026747884519,2.429607961509736,3.0704623382205156
17,7,0.4965563880463858,2.400447273815539,3.112816577274954,0.49704958205983335,2.4296502659856225,3.069829347822655
17,8,0.49632440639143977,2.404994495249025,3.1099376865129225,0.49680780228477917,2.4346175886454433,3.066540713642874
17,9,0.4963146375549205,2.40579829375097,3.1090427822351185,0.49679615373926933,2.4355165595141375,3.065548907353134
17,10,0.49658908534183965,2.399155603817607,3.1140445378741886,0.49708518779211486,2.4282257250503037,3.0711891303587495
17,11,0.4963711472386303,2.403239589292016,3.1115773260187973,0.496858568797319,2.432675847413899,3.068366661195062
17,12,0.4966030766720956,2.3977007482278037,3.1157096977409835,0.49710245890228777,2.4266052477553988,3.0730230535285323
17,13,0.49657956467712516,2.399705690895207,3.113467149018653,0.497074445817606,2.428836875123835,3.070549749421516
17,14,0.4965782596000554,2.3990010248746976,3.1143736852644484,0.4970747697281338,2.428046895585136,3.0715438790934355
17,15,0.49659437240929116,2.3983553437834524,3.1149902481665004,0.4970922920968136,2.427332228218778,3.0722302980403904
17,16,0.4965008234801915,2.401325369556636,3.1123935117903954,0.49699218898804004,2.4306008039254325,3.0693375951532995
17,17,0.49643018863630994,2.402368933323755,3.111947905191113,0.49691939721992995,2.431731201507784,3.0688087354767855
17,18,0.49649634974176693,2.4020638562630388,3.111516015117697,0.4969860280816095,2.431430513957872,3.0683653358727025
17,19,0.4964271815781303,2.4025017011512455,3.1118174034772714,0.49691608134193455,2.4318792024363574,3.068662536230747
17,20,0.4965462147923243,2.399446732634548,3.1142063830705835,0.49704179975287327,2.4285251048420986,3.071347082579491
17,21,0.49647972108470506,2.4015419970388767,3.112380821463054,0.49697066980175125,2.4308337163119247,3.0693090529555738
17,22,0.4964352416709862,2.4017360692648366,3.112684982167137,0.4969259605248942,2.4310275803971533,3.06961642817836
17,23,0.49658071717606067,2.3992028795807747,3.114088581594986,0.49707673911780503,2.428275311643115,3.0712308599286873
17,24,0.49659011806500936,2.3990903645868,3.114114223084221,0.4970863779085278,2.428153780539906,3.071265388855839
17,25,0.49652303024819266,2.4009104776791776,3.1126436855541697,0.4970153584844875,2.4301559259854675,3.0696134035409735
17,26,0.496564909014821,2.3992114404754137,3.114272540055513,0.4970609672026885,2.428272490983079,3.07142934013223
17,27,0.49648461808548283,2.4012824960962837,3.1126481384059863,0.4969761487649901,2.430544859871162,3.0696063218077723
17,28,0.4964589924599514,2.4014752582457173,3.112721103037321,0.49695021558124486,2.4307481002150326,3.0696699579218447
17,29,0.49659495411996246,2.3986375880332345,3.1146265039096055,0.4970922119111986,2.42764820528746,3.071831999852292
17,30,0.49650300787647067,2.4001452644468233,3.113857736641258,0.4969971823759695,2.4292855099989006,3.0709375234297975
17,31,0.4965026976003304,2.400950148990044,3.1128445315709863,0.4969949814145684,2.43018547428663,3.0698277224959045
17,32,0.49648447754352604,2.4011771591647904,3.1127829393199855,0.4969762950168783,2.430429175187674,3.0697506910833154
17,33,0.4965691728998229,2.4001456340263805,3.113039828026708,0.4970630201950909,2.4293206150076734,3.070079758352565
17,34,0.4963632360674455,2.4032192040027627,3.1117009400690847,0.49685071889785154,2.432647207125954,3.0684998691690466
17,35,0.4965647682142802,2.398452433460795,3.115233255039427,0.49706257226602274,2.4274233018488895,3.0724823092953795
17,36,0.49642991875016224,2.402619861461225,3.111634221225063,0.496918524627597,2.4320122503205464,3.068464376949781
17,37,0.496509872827765,2.4006104752064163,3.113185113610859,0.49700289713179985,2.429807668102607,3.0702072595403727
17,38,0.4963654813988999,2.4035037702057958,3.1113135847234914,0.49685232609785407,2.4329712541044097,3.0680705511320547
17,39,0.4965519220135705,2.4000120596901455,3.1134216768064307,0.4970461745783751,2.429162783772728,3.070487202563566
17,40,0.49648031329206055,2.401723148153431,3.1121445536714214,0.49697085641673244,2.431038150565814,3.069048516259335
17,41,0.4964630152787974,2.4020861972733156,3.111899604519619,0.4969527578577421,2.4314341338040997,3.0687718330061897
17,42,0.49654388908110836,2.400146070777772,3.1133507441445896,0.4970379450185742,2.4293094051413853,3.0704037024305806
17,43,0.49652228909510115,2.4010969057161144,3.1124172260214498,0.4970140795880564,2.4303576505509956,3.0693742124039636
17,44,0.4965652778815554,2.399697752415697,3.113653654073394,0.4970601840802023,2.4288159038237893,3.0707524810082374
17,45,0.49651573040450137,2.400679119996615,3.1130258913140025,0.49700867673491766,2.429894925401615,3.070025555107199
17,46,0.4964391116261104,2.402622967467911,3.1115166877680314,0.4969276997429352,2.432022484043886,3.0683381891436055
17,47,0.4964456588672768,2.402823030327791,3.1111832228158383,0.49693367988944476,2.432247707883243,3.0679796758773055
17,48,0.4963853176332487,2.40356702267779,3.110983383585723,0.4968722801733574,2.433052891463141,3.0677209672412338
17,49,0.4965572654395304,2.398918109925859,3.1147376244821774,0.4970540418345914,2.427940996025937,3.071933653659134
17,50,0.4965853225440478,2.3985669914895094,3.114834618436621,0.4970828481999398,2.4275678268917633,3.0720492299772086
17,51,0.4965405225258619,2.400390030610578,3.1130849239854825,0.497033922926133,2.4295777389017976,3.0701143857624955
17,52,0.49656955040387063,2.399265058617333,3.1141479357041373,0.49706544536092406,2.4283358194268514,3.0712940545032783
17,53,0.49662873697294035,2.398403469512032,3.1145049695760605,0.4971264505537029,2.427409083929342,3.0717111572789353
17,54,0.4965742551971612,2.399540578595339,3.1137414988593335,0.497069497878073,2.4286461699411834,3.0708519231753617
17,55,0.4965881066826502,2.3976633912170056,3.115941893970461,0.4970876626154448,2.426555781819057,3.073268632697574
17,56,0.4965388225233882,2.4002542764063066,3.11327734479028,0.4970325884562687,2.4294268529297653,3.0703215432766022
17,57,0.496464019703783,2.4013695373643555,3.112792520617443,0.4969554253833589,2.43062925593038,3.069755740233589
17,58,0.4964639674129631,2.4021343809041587,3.1118268801560034,0.4969536049239223,2.4314898856270806,3.0686907952586804
17,59,0.49658379292511323,2.398776943047917,3.114588558550157,0.4970807525220715,2.427797105458729,3.0717854997696077
17,60,0.4965381330164749,2.399690657982715,3.1139982958228245,0.4970331491802038,2.4287924480236707,3.071116152647721
17,61,0.49656821986685123,2.39909386762217,3.114380176979187,0.4970645302865002,2.4281420566820793,3.0715501772135485
17,62,0.4965613585634377,2.3998263215876845,3.113539937820847,0.49705596466317886,2.428957834740758,3.0706252963138905
17,63,0.49655439460865736,2.4004940006237514,3.112782171531771,0.49704749245051044,2.4297017949572046,3.0697900627034045
17,64,0.49648366012806766,2.4012304197883814,3.1127257263100776,0.4969753226819899,2.430486236629772,3.069690567608858
17,65,0.49651691838748113,2.4005578698558403,3.113164563606408,0.49701005547629623,2.429753235601604,3.0701878021481757
17,66,0.49656299029067597,2.4002417557226114,3.1129947705230756,0.49705664902319996,2.429425403839311,3.070026081013449
17,67,0.4966075813867158,2.399409304329992,3.113495493429897,0.4971030297668539,2.4285203562472977,3.0705965929637737
17,68,0.49644657880462384,2.402391109557612,3.1117174709948707,0.49693568526148235,2.431767974844241,3.0685609378760983
17,69,0.49658047339744327,2.4001790701481296,3.1128579294179137,0.4970742089173056,2.4293652590416497,3.0698851292999425
17,70,0.4963818904040679,2.4036464574935557,3.1109305545708157,0.4968683332531877,2.4331410350985427,3.0676584155245203
17,71,0.49639598956496195,2.4029113862889506,3.1116849506701136,0.4968840823326993,2.432320927440079,3.0684999524403906
17,72,0.49654369121521275,2.399796101618862,3.113796088925894,0.4970385095842641,2.428917449819327,3.0708918912657275
17,73,0.49652168936782853,2.4015758908724467,3.1118195822638115,0.49701237289240974,2.4308959215175863,3.0687152592920617
17,74,0.49652752694278346,2.400720289591865,3.112828276050272,0.4970202280027973,2.4299415173456054,3.069824031969679
17,75,0.49655889948359977,2.3996264349002443,3.1138240318908834,0.4970539491886822,2.4287362814572684,3.070930054840815
17,76,0.4965555408396978,2.4003904579882365,3.112898800262081,0.49704896262957854,2.4295919969675883,3.069910661593386
17,77,0.4964776762527561,2.4014479552142407,3.1125248667706567,0.49696887664638306,2.430727781429334,3.069465178498975
17,78,0.4965097974723356,2.4006056833515226,3.113213464557069,0.4970013149936905,2.4298008533456175,3.0702353049979227
17,79,0.49647969095887795,2.4012410827820596,3.1127612614385205,0.4969713790321132,2.4304980603444406,3.0697243501759712
17,80,0.49647829242521424,2.4015804654673327,3.112349801027805,0.4969692054625314,2.430878578569756,3.069270557363046
17,81,0.49647609154661715,2.401821007247523,3.112073028783124,0.4969664072998585,2.4311443181295065,3.0689693288998274
17,82,0.4965382425270901,2.400104952956955,3.1134732076202973,0.4970323501826033,2.4292588811264513,3.070536698229032
17,83,0.49664454480526893,2.398287603631489,3.1144558376400577,0.4971424662076086,2.4272877774741977,3.071666553281757
17,84,0.49646390620858155,2.4027233570842417,3.1110836734937566,0.4969521713391035,2.4321525191421016,3.0678714433327205
17,85,0.49659448676821205,2.3988234959316195,3.1143974041605778,0.4970913292808661,2.427856291203963,3.0715801050239215
17,86,0.49650344636155985,2.4006548985361804,3.113208774236212,0.49699632143284866,2.429850982540342,3.070233710345863
