,,chisqr,redchi,_val,init_value,stderr,correl
17,61,249.82456252793185,0.9683122578602009,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0321', '0.0201', '0.0207']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,62,217.16352388979288,0.8417190848441585,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0307', '0.0193', '0.0198']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,63,226.60970756216432,0.8783321998533501,"['0.495', '2.43', '3.06']","['0.497', '2.43', '3.07']","['0.0319', '0.02', '0.0205']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,64,206.42238308474924,0.800086756142439,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0296', '0.0187', '0.0194']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,65,245.74558521165463,0.9525022682622273,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0319', '0.0204', '0.0212']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,66,263.3685719706051,1.0208084184907174,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0326', '0.0204', '0.021']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,67,219.5798889158365,0.8510848407590562,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0302', '0.0191', '0.0198']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,68,227.52704846297786,0.8818877847402242,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0302', '0.019', '0.0195']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,69,267.24317587272003,1.0358262630725583,"['0.5', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.033', '0.0211', '0.0221']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,70,220.11359096755652,0.8531534533626222,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0312', '0.0198', '0.0205']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,71,216.49662567881057,0.8391342080574054,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0304', '0.0192', '0.0198']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,72,221.87950900435587,0.8599980969161081,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0419', '0.0265', '0.0274']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
17,73,228.3775228762417,0.8851841971947353,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0305', '0.0194', '0.0201']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,74,222.73957524420783,0.8633316869930536,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0306', '0.0194', '0.0201']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,75,253.34380264336306,0.9819527234238878,"['0.494', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.0335', '0.0209', '0.0214']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,76,225.9088628982184,0.8756157476675132,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0307', '0.0195', '0.0203']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,77,240.50373661359393,0.932185025634085,"['0.499', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.031', '0.0198', '0.0207']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,78,243.9154893132427,0.9454088733071422,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0316', '0.02', '0.0208']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,79,256.30743786007537,0.9934396816281991,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0316', '0.0201', '0.0208']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,80,242.95533435811225,0.9416873424733033,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0315', '0.0198', '0.0205']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,81,222.16227387301964,0.861094084779146,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0302', '0.0191', '0.0198']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,82,204.18573656046564,0.7914175835676963,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0292', '0.0185', '0.0192']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,83,220.0994216142358,0.8530985333885109,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0312', '0.0196', '0.0202']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,84,263.1318024203924,1.0198907070557843,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0348', '0.0221', '0.0229']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,85,260.2416184805084,1.008688443722901,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0322', '0.0203', '0.021']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,86,226.4761349882237,0.8778144766985414,"['0.5', '2.43', '3.08']","['0.497', '2.43', '3.07']","['0.0297', '0.019', '0.0198']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,87,255.08772305444478,0.9887121048621891,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0336', '0.0214', '0.0223']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,88,190.56573669526927,0.7386268864157723,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0279', '0.0177', '0.0184']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,89,220.51184412624576,0.8546970702567666,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0309', '0.0194', '0.0199']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,90,246.336247219886,0.954791655891031,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0323', '0.0203', '0.0209']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,91,222.54071865560624,0.8625609250217297,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0329', '0.0208', '0.0216']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,92,253.05135469470048,0.9808192042430252,"['0.5', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.0319', '0.0205', '0.0215']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,93,191.82107289803037,0.7434925306125209,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.028', '0.0178', '0.0184']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,94,229.65994456090624,0.8901548238794815,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0309', '0.0196', '0.0204']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,95,269.09258047519523,1.042994497965873,"['0.494', '2.43', '3.06']","['0.497', '2.43', '3.07']","['0.0349', '0.0218', '0.0223']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,96,233.09189444041715,0.9034569551954154,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0305', '0.0192', '0.0199']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,97,235.69135376416008,0.913532378930853,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0321', '0.0201', '0.0208']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
17,98,278.7984431634886,1.0806141207887157,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0346', '0.0217', '0.0223']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
17,99,255.48752190769275,0.9902617128205146,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0318', '0.0201', '0.0208']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,0,231.14700945788886,0.8722528658788259,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0225', '0.0143', '0.0147']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,1,270.72862435432415,1.0216174503936761,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0232', '0.0147', '0.015']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,2,225.96414063532734,0.85269487032199,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0181', '0.0115', '0.0118']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
18,3,244.0907930784221,0.9210973323714042,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0221', '0.014', '0.0143']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,4,253.15751376036872,0.9553113726806367,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0226', '0.0143', '0.0146']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,5,229.93823601533822,0.8676914566616537,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0214', '0.0136', '0.014']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,6,250.74762329903308,0.9462174464114456,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0219', '0.014', '0.0144']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,7,255.96769583911168,0.9659158333551384,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0224', '0.0143', '0.0146']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,8,242.36908449450806,0.9146003188472002,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0221', '0.0141', '0.0145']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,9,234.63892487548472,0.8854299051905083,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.022', '0.014', '0.0144']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,10,214.30569788003163,0.8087007467171005,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0209', '0.0133', '0.0136']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,11,208.7951906073298,0.7879063796503011,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.022', '0.014', '0.0144']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,12,246.01883676231773,0.9283729689144066,"['0.499', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0216', '0.0138', '0.0143']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,13,219.17617734499055,0.8270799145093983,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0208', '0.0132', '0.0135']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,14,227.19732385859595,0.85734839191923,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0211', '0.0134', '0.0137']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,15,202.1741613986929,0.7629213637686524,"['0.494', '2.43', '3.06']","['0.497', '2.43', '3.07']","['0.0209', '0.0131', '0.0133']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,16,215.17454956965122,0.8119794323383065,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0208', '0.0132', '0.0135']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,17,243.90592697145246,0.9203997244205753,"['0.499', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.022', '0.0141', '0.0146']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,18,263.2663255234686,0.9934578321640324,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0229', '0.0146', '0.0151']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,19,256.5446546136675,0.9680930362779905,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0224', '0.0143', '0.0147']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,20,230.33574864579688,0.8691915043237618,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0247', '0.0157', '0.0161']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,21,243.8026596623489,0.920010036461694,"['0.499', '2.43', '3.08']","['0.497', '2.43', '3.07']","['0.0214', '0.0137', '0.0142']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,22,226.23622670994772,0.8537216102262178,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0211', '0.0134', '0.0138']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,23,261.8397348017897,0.9880744709501498,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.023', '0.0145', '0.0148']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,24,266.07740595369586,1.0040656828441352,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0235', '0.015', '0.0154']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,25,242.54117288465375,0.9152497089986934,"['0.499', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0219', '0.014', '0.0145']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,26,222.9476942738466,0.8413120538635721,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0253', '0.0161', '0.0165']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
18,27,248.96835970846706,0.9395032441828945,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0225', '0.0142', '0.0144']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,28,222.47720147706238,0.8395366093474053,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0209', '0.0133', '0.0136']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,29,284.63543089424064,1.074095965638644,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0224', '0.0143', '0.0147']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,30,277.69166012321864,1.0478930570687497,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0234', '0.0149', '0.0153']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,31,235.65236053868205,0.8892541907120077,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0212', '0.0135', '0.0139']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,32,218.33210969316875,0.8238947535591273,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0217', '0.0138', '0.0142']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,33,280.0685371734032,1.0568624044279364,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0236', '0.015', '0.0155']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,34,235.94308521540188,0.8903512649637807,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0211', '0.0134', '0.0138']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,35,284.6897073226984,1.0743007823498052,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0235', '0.0148', '0.0152']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,36,226.7592510199559,0.8556952868677582,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0242', '0.0154', '0.0158']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,37,212.74754334304018,0.8028209182756233,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0207', '0.0132', '0.0135']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,38,261.36131557117835,0.9862691153629372,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0223', '0.0142', '0.0145']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,39,260.68326837092553,0.9837104466827379,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0234', '0.0147', '0.015']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,40,243.94753793482158,0.920556746923855,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0219', '0.014', '0.0144']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,41,247.53396147107873,0.9340904206455801,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0219', '0.014', '0.0144']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,42,211.68720413246277,0.7988196382357086,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0203', '0.0129', '0.0132']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,43,227.745988365249,0.8594188240198075,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0219', '0.0139', '0.0143']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
18,44,285.5601007050909,1.0775852856795884,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0238', '0.0153', '0.0157']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,45,224.66334143292116,0.8477861940864949,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0209', '0.0133', '0.0136']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,46,244.1571746445648,0.9213478288474144,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0222', '0.0142', '0.0146']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,47,224.15905289015825,0.8458832184534274,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0216', '0.0138', '0.0141']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,48,234.7905354868703,0.886002020705171,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0216', '0.0138', '0.0141']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,49,232.8627064602386,0.8787271941895796,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0214', '0.0136', '0.014']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,50,231.39171920514076,0.8731762988873236,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0211', '0.0135', '0.0139']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,51,273.8424656740825,1.0333677949965379,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0232', '0.0148', '0.0153']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,52,263.296024819061,0.9935699049775888,"['0.499', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0228', '0.0146', '0.0151']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,53,229.4245902536088,0.8657531707683351,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0213', '0.0135', '0.0139']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,54,217.59482434918954,0.8211125447139228,"['0.496', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0206', '0.0131', '0.0134']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
18,55,242.24942652445935,0.9141487793375824,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.02', '0.0127', '0.0131']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
18,56,214.78906735869418,0.8105247824856384,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.0209', '0.0132', '0.0136']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
