,,,A1,tau1,tau2
16,46,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,47,_val,0.500855040715535,2.4217339303571737,3.0785862581516987
16,47,init_value,0.497,2.43,3.07
16,47,stderr,0.04872681281464446,0.031341639324505975,0.03310768827681279
16,47,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,48,_val,0.4945888226592372,2.4350593261241267,3.064973156830722
16,48,init_value,0.497,2.43,3.07
16,48,stderr,0.04739590402187942,0.02954189568371229,0.030536635087756645
16,48,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,49,_val,0.4988901608618872,2.425751361813406,3.0739984924468606
16,49,init_value,0.497,2.43,3.07
16,49,stderr,0.05234218464521184,0.03334448294932892,0.03496013198733984
16,49,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,50,_val,0.4948752560205911,2.433467951944836,3.0653617974115495
16,50,init_value,0.497,2.43,3.07
16,50,stderr,0.044398857156388714,0.027757213728504652,0.02869948074486551
16,50,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,51,_val,0.4978192327091664,2.4278249510554835,3.0728698020008984
16,51,init_value,0.497,2.43,3.07
16,51,stderr,0.04332120705259106,0.02749264232634823,0.028756543756668123
16,51,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,52,_val,0.49905434412759986,2.425837222959158,3.0743869544541065
16,52,init_value,0.497,2.43,3.07
16,52,stderr,0.045174567981752706,0.02875363645456025,0.030229443529021474
16,52,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,53,_val,0.5002927141789433,2.423432586318341,3.0764134404914385
16,53,init_value,0.497,2.43,3.07
16,53,stderr,0.04431787590183096,0.028345267466187925,0.02992180510830401
16,53,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,54,_val,0.49591262635811817,2.4322253059674597,3.0676185174248873
16,54,init_value,0.497,2.43,3.07
16,54,stderr,0.04468304103693813,0.028028843982597914,0.029110415752219503
16,54,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,55,_val,0.49767278761917755,2.428624271675748,3.072294857860605
16,55,init_value,0.497,2.43,3.07
16,55,stderr,0.04695165139673191,0.02969131192844163,0.031133528072541706
16,55,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,56,_val,0.49849527791199577,2.426926498781345,3.073507492533146
16,56,init_value,0.497,2.43,3.07
16,56,stderr,0.0487287125537681,0.030974052796206485,0.032453803946618176
16,56,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,57,_val,0.49740373248764547,2.4299879206187787,3.0700067681246486
16,57,init_value,0.497,2.43,3.07
16,57,stderr,0.04130426774515829,0.026038644295686333,0.027176202743461685
16,57,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,58,_val,0.49628141242874424,2.431546884011933,3.0686674304313017
16,58,init_value,0.497,2.43,3.07
16,58,stderr,0.04225176235998623,0.026545341917613628,0.027634696067985017
16,58,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,59,_val,0.49585199812681013,2.4319794715004783,3.0677047122230743
16,59,init_value,0.497,2.43,3.07
16,59,stderr,0.04351218205090681,0.027333219059540056,0.028337080511591416
16,59,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,60,_val,0.4985953518518469,2.427406737808518,3.0734826717154675
16,60,init_value,0.497,2.43,3.07
16,60,stderr,0.044575241075185505,0.028286193213427194,0.02969121820633301
16,60,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,61,_val,0.49907346921157814,2.4258920509020743,3.0735799683812512
16,61,init_value,0.497,2.43,3.07
16,61,stderr,0.04984651010406539,0.03171981536630823,0.033272090231438047
16,61,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,62,_val,0.4996613580141547,2.4252157783024906,3.0744288955505468
16,62,init_value,0.497,2.43,3.07
16,62,stderr,0.04604052721810087,0.02930752642113583,0.030867613390916607
16,62,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,63,_val,0.495429870291064,2.433759564189983,3.0663483499678517
16,63,init_value,0.497,2.43,3.07
16,63,stderr,0.043959357891467696,0.027449404930896832,0.02851365870979059
16,63,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,64,_val,0.4970218513493747,2.429146521840356,3.071438288501718
16,64,init_value,0.497,2.43,3.07
16,64,stderr,0.04146418237020092,0.026210296026794404,0.027390058504048763
16,64,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,65,_val,0.4968285113632269,2.429979131226211,3.0700352833353284
16,65,init_value,0.497,2.43,3.07
16,65,stderr,0.03878215686144941,0.024446181537836086,0.02552748349859708
16,65,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,66,_val,0.4928509675760495,2.4386132800345885,3.060892217017538
16,66,init_value,0.497,2.43,3.07
16,66,stderr,0.04844159472340835,0.029918796679290618,0.03073206717132106
16,66,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,67,_val,0.49563802077077224,2.430971506152318,3.0695256300176075
16,67,init_value,0.497,2.43,3.07
16,67,stderr,0.0457483016563986,0.028773276538918906,0.03000540334688692
16,67,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,68,_val,0.4985520365750564,2.4278444640223134,3.073272085705722
16,68,init_value,0.497,2.43,3.07
16,68,stderr,0.043521783157266555,0.027601992851405983,0.02894815853452936
16,68,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,69,_val,0.49888171786866975,2.42645032875944,3.0734647399301664
16,69,init_value,0.497,2.43,3.07
16,69,stderr,0.0460768685032772,0.029265881201952285,0.030750842831536302
16,69,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,70,_val,0.4989441911681163,2.426695624424256,3.0728985101836708
16,70,init_value,0.497,2.43,3.07
16,70,stderr,0.04423022862427139,0.02807007262965696,0.02946548827480001
16,70,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,71,_val,0.49652215290283475,2.430915802498404,3.0685626027144695
16,71,init_value,0.497,2.43,3.07
16,71,stderr,0.04545526863059008,0.02859031002326506,0.029745561934871993
16,71,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,72,_val,0.49636301944461025,2.4300138492604555,3.0699926566903804
16,72,init_value,0.497,2.43,3.07
16,72,stderr,0.04551615313913092,0.028717407183901394,0.02990352885919783
16,72,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,73,_val,0.4958699953723231,2.43116252719552,3.067753873345099
16,73,init_value,0.497,2.43,3.07
16,73,stderr,0.046414631712636344,0.029157273862143323,0.03030281060430446
16,73,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,74,_val,0.4963648717820268,2.4317430532659783,3.0672809852487646
16,74,init_value,0.497,2.43,3.07
16,74,stderr,0.04742442937785551,0.02973758444031058,0.03092011779050716
16,74,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,75,_val,0.4974350732997288,2.4288214389021645,3.071141218520901
16,75,init_value,0.497,2.43,3.07
16,75,stderr,0.043681260046662576,0.027640516790351073,0.02883482813816222
16,75,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,76,_val,0.4968641709905226,2.4306861201234184,3.0690439574586286
16,76,init_value,0.497,2.43,3.07
16,76,stderr,0.04470412792956308,0.028092077912042903,0.029336686312783092
16,76,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,77,_val,0.49844683267228507,2.426975026577188,3.0729005557242255
16,77,init_value,0.497,2.43,3.07
16,77,stderr,0.0480568955523593,0.03051308486410912,0.03197423903481854
16,77,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,78,_val,0.49880802062274765,2.426077468893097,3.0736573588171936
16,78,init_value,0.497,2.43,3.07
16,78,stderr,0.0508999722336745,0.03239133391181728,0.03396189491705076
16,78,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,79,_val,0.4972072538917236,2.430058915491716,3.0699136310667594
16,79,init_value,0.497,2.43,3.07
16,79,stderr,0.08847689605536357,0.055796310600465075,0.05808016897417401
16,79,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
16,80,_val,0.4984652265798273,2.4270048677234275,3.073266930170547
16,80,init_value,0.497,2.43,3.07
16,80,stderr,0.04232945432638957,0.026883700974523198,0.02818800246192362
16,80,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,81,_val,0.49531784108948496,2.432863263390851,3.067708382645927
16,81,init_value,0.497,2.43,3.07
16,81,stderr,0.039358825739272726,0.02467478790068326,0.025614453240241492
16,81,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,82,_val,0.49603497747439174,2.4318373681523893,3.0677999532426643
16,82,init_value,0.497,2.43,3.07
16,82,stderr,0.04608938586907017,0.02892613996596535,0.030063725656489765
16,82,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,83,_val,0.49758019437187473,2.4287972756751657,3.0713479623727995
16,83,init_value,0.497,2.43,3.07
16,83,stderr,0.042258101358433976,0.026729495050613738,0.02792690391543251
16,83,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,84,_val,0.49621922100147087,2.4311216729560154,3.0687008822437667
16,84,init_value,0.497,2.43,3.07
16,84,stderr,0.04452648710985089,0.028036618999388255,0.02909812367848644
16,84,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,85,_val,0.4962430225022718,2.4315624438049364,3.068580213396168
16,85,init_value,0.497,2.43,3.07
16,85,stderr,0.04396889242226409,0.02762645860660838,0.02874437855895962
16,85,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,86,_val,0.4977164148691622,2.426768678235782,3.0737181881901554
16,86,init_value,0.497,2.43,3.07
16,86,stderr,0.04428774998705128,0.028171701831785398,0.0295047886968139
16,86,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,87,_val,0.49407014451655784,2.4350787672308347,3.0635359416535533
16,87,init_value,0.497,2.43,3.07
16,87,stderr,0.04874290661427741,0.03035030083045371,0.03128694487231058
16,87,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,88,_val,0.49548462015338357,2.4331154209199437,3.0669066773775047
16,88,init_value,0.497,2.43,3.07
16,88,stderr,0.045456701270496454,0.02846004893124836,0.029519830054288092
16,88,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,89,_val,0.49958303646209723,2.4246898600053397,3.07545302925197
16,89,init_value,0.497,2.43,3.07
16,89,stderr,0.04329500484534466,0.02762837887346592,0.029098066816130322
16,89,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,90,_val,0.4981481815219928,2.428133374983691,3.0714821000543022
16,90,init_value,0.497,2.43,3.07
16,90,stderr,0.05299826523846231,0.03354262032612197,0.035086682408009565
16,90,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,91,_val,0.49792561453660156,2.4283339852957204,3.071823639389776
16,91,init_value,0.497,2.43,3.07
16,91,stderr,0.04241588818111164,0.026834010421992932,0.02810823257562157
16,91,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,92,_val,0.49455149676973953,2.4335534720447014,3.0648003080697874
16,92,init_value,0.497,2.43,3.07
16,92,stderr,0.04697488020038741,0.029343081652856783,0.030326183563837626
16,92,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,93,_val,0.4977954339015136,2.429007905330746,3.0715895113487397
16,93,init_value,0.497,2.43,3.07
16,93,stderr,0.04210630780734067,0.026607194462823808,0.027856498219674803
16,93,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,94,_val,0.4959495564933223,2.4314046420361533,3.0689125714568766
16,94,init_value,0.497,2.43,3.07
16,94,stderr,0.04499910710955956,0.02830850814637168,0.029430596970568313
16,94,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,95,_val,0.49768884786662193,2.4291552767220455,3.0707522762865382
16,95,init_value,0.497,2.43,3.07
16,95,stderr,0.044241353153252484,0.027926362759353684,0.02920707521504506
16,95,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,96,_val,0.4961225762187722,2.431639565069651,3.067438282211718
16,96,init_value,0.497,2.43,3.07
16,96,stderr,0.04303025751894615,0.02700820628961422,0.028052333348759312
16,96,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
16,97,_val,0.4936388797644937,2.436938947906977,3.0631311199609588
16,97,init_value,0.497,2.43,3.07
16,97,stderr,0.04943244394824492,0.030680380575693913,0.03160488242186308
16,97,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
16,98,_val,0.4982435146535438,2.429953361437415,3.070037637664842
16,98,init_value,0.497,2.43,3.07
16,98,stderr,0.03804520995494988,0.023959054481589873,0.02508884864173709
16,98,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
16,99,_val,0.4931720728323401,2.4379880645486893,3.062020010118361
16,99,init_value,0.497,2.43,3.07
16,99,stderr,0.04658349805710677,0.02883383613255506,0.029656324284442814
16,99,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,0,_val,0.49640587229419575,2.431206867836595,3.0687296417475
17,0,init_value,0.497,2.43,3.07
17,0,stderr,0.03022957432972205,0.019087051658598735,0.019704935506093025
17,0,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,1,_val,0.4982734812294707,2.4281725975222352,3.072669687899202
17,1,init_value,0.497,2.43,3.07
17,1,stderr,0.03043061637435475,0.01936053651869728,0.02012486829822658
17,1,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,2,_val,0.4971662111533339,2.4299676987429213,3.070025054318779
17,2,init_value,0.497,2.43,3.07
17,2,stderr,0.02754729600649366,0.017454760238765705,0.018052762113797253
17,2,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
17,3,_val,0.49727950855940617,2.4293817919269274,3.070478358464915
17,3,init_value,0.497,2.43,3.07
17,3,stderr,0.031338517611978166,0.01987383523892851,0.020568433357073142
17,3,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,4,_val,0.4973333584548487,2.429375667129869,3.070638729293303
17,4,init_value,0.497,2.43,3.07
17,4,stderr,0.03165575243840013,0.020070897573478026,0.020793007360077238
17,4,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,5,_val,0.4957201852676192,2.432702353438894,3.0675583747656523
17,5,init_value,0.497,2.43,3.07
17,5,stderr,0.03247104287824414,0.020430694685202602,0.021063339346846812
17,5,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,6,_val,0.49779996067013044,2.429061027928399,3.0705864532391445
17,6,init_value,0.497,2.43,3.07
17,6,stderr,0.03264324765637174,0.02070110120121607,0.02145174814765056
17,6,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,7,_val,0.4990536114050761,2.426756960935453,3.0744118660210082
17,7,init_value,0.497,2.43,3.07
17,7,stderr,0.0294418776663355,0.018794904047270397,0.019598586042913976
17,7,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,8,_val,0.4985741830119619,2.4280234010922523,3.0714903127270734
17,8,init_value,0.497,2.43,3.07
17,8,stderr,0.03297459162511384,0.02094828176910506,0.02176609598554116
17,8,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,9,_val,0.49731793051503637,2.4294193009647933,3.07068086353432
17,9,init_value,0.497,2.43,3.07
17,9,stderr,0.0294368675083332,0.018664845125307594,0.019335083701691028
17,9,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,10,_val,0.49486392269453394,2.434461291621495,3.065497242545619
17,10,init_value,0.497,2.43,3.07
17,10,stderr,0.032257042361553113,0.02021215282685731,0.020755526707490722
17,10,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,11,_val,0.4953562654136707,2.432894066140093,3.0663589191594793
17,11,init_value,0.497,2.43,3.07
17,11,stderr,0.032103456076959865,0.02017296171046555,0.020757124354369886
17,11,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,12,_val,0.4934394493826122,2.436751727005536,3.062233766989406
17,12,init_value,0.497,2.43,3.07
17,12,stderr,0.031128415644391453,0.01939051192734369,0.01978964534602667
17,12,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,13,_val,0.496402450095516,2.429964256339544,3.0700566838711874
17,13,init_value,0.497,2.43,3.07
17,13,stderr,0.024726161778887812,0.0156620035304969,0.016208468265524537
17,13,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
17,14,_val,0.4952817648785408,2.433446779617941,3.0666596440224616
17,14,init_value,0.497,2.43,3.07
17,14,stderr,0.031338931887061716,0.01969040133885693,0.020250715530145843
17,14,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,15,_val,0.4969338743036844,2.4295672324335578,3.0706613144014376
17,15,init_value,0.497,2.43,3.07
17,15,stderr,0.03115968715273688,0.019767230854103948,0.020445365942271008
17,15,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,16,_val,0.49872524776607685,2.426469636799482,3.073301611459641
17,16,init_value,0.497,2.43,3.07
17,16,stderr,0.034230251721228254,0.02184955482398981,0.02272610150610822
17,16,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,17,_val,0.49570109822789465,2.432500076819729,3.0675827561120235
17,17,init_value,0.497,2.43,3.07
17,17,stderr,0.031193187283069725,0.01964557594524882,0.0202279077334946
17,17,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,18,_val,0.49798095784972984,2.428679239929261,3.0709955913765556
17,18,init_value,0.497,2.43,3.07
17,18,stderr,0.03459979165198616,0.02195939188357895,0.022777770023476612
17,18,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,19,_val,0.49868466622003105,2.426598237420204,3.0737242009572983
17,19,init_value,0.497,2.43,3.07
17,19,stderr,0.0323399983834979,0.02064883208621068,0.02148730639038066
17,19,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,20,_val,0.4974847144899397,2.429152597919777,3.0710034704491402
17,20,init_value,0.497,2.43,3.07
17,20,stderr,0.029078828569997543,0.01844609852899696,0.019126395983423992
17,20,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,21,_val,0.4944936659063004,2.435128143736091,3.06508814814287
17,21,init_value,0.497,2.43,3.07
17,21,stderr,0.03269688616332013,0.020463308423444893,0.02099205536516111
17,21,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,22,_val,0.4982411531736737,2.427973412029719,3.071971819080055
17,22,init_value,0.497,2.43,3.07
17,22,stderr,0.03128179228850631,0.01987890467437675,0.02067745765299125
17,22,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,23,_val,0.4963242518533366,2.431687140585926,3.0684500752697828
17,23,init_value,0.497,2.43,3.07
17,23,stderr,0.028916923667604975,0.01822652096466252,0.01883658962550813
17,23,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,24,_val,0.49614274906131306,2.4309050230191254,3.0682894091602986
17,24,init_value,0.497,2.43,3.07
17,24,stderr,0.030774695196258257,0.01942424585835735,0.020054387998278276
17,24,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,25,_val,0.4982189036282336,2.427633687339238,3.0724388602916424
17,25,init_value,0.497,2.43,3.07
17,25,stderr,0.03031838909721809,0.019297930052844525,0.020059865867281187
17,25,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,26,_val,0.49783978387840055,2.4284512307828887,3.0715574570319957
17,26,init_value,0.497,2.43,3.07
17,26,stderr,0.03177975452955619,0.020186901765152133,0.020956839558476718
17,26,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
17,27,_val,0.4948168114021929,2.4343624653402443,3.0655587595926033
17,27,init_value,0.497,2.43,3.07
17,27,stderr,0.03287147086803157,0.020612607938083782,0.021145971902216034
17,27,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,28,_val,0.49704920680299236,2.430028863847391,3.069950602427679
17,28,init_value,0.497,2.43,3.07
17,28,stderr,0.036103865132334906,0.02288227611860951,0.02361177868241605
17,28,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
17,29,_val,0.49748622556961974,2.429420409493609,3.071022040131191
17,29,init_value,0.497,2.43,3.07
17,29,stderr,0.02867935757718689,0.018203919074676746,0.018841960002362736
17,29,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
17,30,_val,0.4966059625331076,2.430893583683059,3.0690915319132532
