,,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg
,,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2
3,10,[0.50632949 2.15221268 3.30569167],True,1,hybr,12,"[[-3.85444417e-07  7.82943034e-01  6.22093405e-01]
 [ 3.36294819e-06 -6.22093405e-01  7.82943034e-01]
 [-1.00000000e+00 -2.39384891e-06  2.39321443e-06]]","[ 1.55700497e-01 -1.10282693e-01 -1.06195442e-01 -1.43074396e-02
  1.65418034e-02  1.01965377e-07]",[-5.78159977e-10 -5.35321976e-12  2.04845934e-16],[-2.22044605e-16  2.04236628e-12  2.52281529e-11],The solution converged.,0.5063294900948322,2.15221267999697,3.3056916708907105,[0.49897605 2.72585714 2.72673691],False,5,hybr,35,"[[-7.08797852e-05  9.12531946e-01  4.09005431e-01]
 [-1.70971849e-03 -4.09004945e-01  9.12530565e-01]
 [-9.99998536e-01  6.34604177e-04 -1.58916292e-03]]","[ 2.10993650e-04 -7.58508872e-02 -7.57821656e-02  3.14135556e-03
  3.13611118e-03  1.22799878e-08]",[ 2.15444062e-05  5.24668074e-04 -8.98563084e-07],[-2.22044605e-16 -1.94932448e-04  4.87588861e-04],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.49897605309211934,2.7258571398432365,2.72673690672631,[0.50708519 2.16758746 3.27693167],True,1,hybr,12,"[[-4.10495696e-07  7.83246338e-01  6.21711488e-01]
 [ 3.68246552e-06 -6.21711488e-01  7.83246338e-01]
 [-1.00000000e+00 -2.61095037e-06  2.62906775e-06]]","[ 1.43022904e-01 -9.84340102e-02 -1.23611088e-01 -1.42383423e-02
  1.58380706e-02  1.08306660e-07]",[-1.85015657e-10 -1.57588817e-12  4.03211884e-16],[-3.33066907e-16 -1.43933088e-10 -1.16260668e-10],The solution converged.,0.5070851903583543,2.167587464159024,3.2769316706782052
3,11,[0.49266883 2.5507082  2.97100816],True,1,hybr,12,"[[-8.76611952e-07  7.83962623e-01  6.20808027e-01]
 [ 2.20674876e-05 -6.20808026e-01  7.83962623e-01]
 [-1.00000000e+00 -1.43869044e-05  1.67558777e-05]]","[ 1.06399248e-01 -1.21249948e-01 -1.20475220e-01 -5.01939884e-03
  4.63242551e-03  2.26605312e-07]",[ 1.49005834e-10 -1.01653441e-11 -1.32899295e-16],[-3.33066907e-16  1.89814831e-12  3.86146670e-12],The solution converged.,0.4926688308286824,2.550708202705711,2.97100815596303,[0.49907345 2.24373022 3.27971279],True,1,hybr,12,"[[-2.62490496e-07  9.28277528e-01  3.71888198e-01]
 [-1.32978747e-06 -3.71888198e-01  9.28277528e-01]
 [-1.00000000e+00  2.50868238e-07 -1.33202895e-06]]","[ 1.18959027e-01 -5.23872353e-02 -7.32179608e-02 -3.97865020e-03
  3.12178040e-03  1.91294580e-08]",[-6.93801297e-11 -1.90321069e-11  2.65564887e-16],[-2.22044605e-16 -5.73261993e-11 -4.34687286e-11],The solution converged.,0.49907345381610935,2.2437302209518157,3.2797127885746273,[0.49240689 2.6128498  2.89573612],True,1,hybr,13,"[[-1.22739597e-06  7.78561546e-01  6.27568259e-01]
 [ 4.11274159e-05 -6.27568258e-01  7.78561545e-01]
 [-9.99999999e-01 -2.67658641e-05  3.12499497e-05]]","[ 9.74426176e-02 -9.02079242e-02 -1.54080720e-01 -2.88445216e-03
  5.33027584e-03  4.65622241e-07]",[-4.92161631e-11  4.77898269e-12  3.67977232e-16],[ 1.11022302e-16 -9.98412464e-12 -7.16882109e-12],The solution converged.,0.492406889860598,2.6128497995261992,2.895736123484403
3,12,[0.51434687 2.09323765 3.28115167],True,1,hybr,17,"[[-1.08225225e-07 -7.67194825e-01 -6.41414142e-01]
 [-9.65608976e-07 -6.41414142e-01  7.67194825e-01]
 [ 1.00000000e+00 -7.02385086e-07  6.71393019e-07]]","[-2.67692072e-01  8.86383662e-02  1.26236706e-01 -1.73068209e-02
  1.44392737e-02  3.21461306e-08]",[ 2.63588477e-10 -5.49427122e-12  2.32216047e-17],[4.44089210e-16 1.11022302e-16 0.00000000e+00],The solution converged.,0.5143468728683765,2.093237650648647,3.281151674125994,[0.5085996  2.42275561 2.93584937],True,1,hybr,12,"[[-5.52287364e-07  9.26696679e-01  3.75810146e-01]
 [ 2.29816302e-05 -3.75810146e-01  9.26696679e-01]
 [-1.00000000e+00 -9.14853266e-06  2.10894452e-05]]","[ 8.50260606e-02 -8.09259549e-02 -8.22946630e-02 -2.12260798e-03
  1.54630289e-03  7.46427899e-08]",[ 2.14043479e-11 -4.80253793e-13 -2.44902971e-16],[ 0.00000000e+00 -1.10711440e-12 -4.20635748e-13],The solution converged.,0.5085995976713946,2.4227556126639906,2.935849372953405,[0.51514668 2.10812909 3.25245738],True,1,hybr,17,"[[-1.67272433e-07 -7.67040509e-01 -6.41598674e-01]
 [-2.37392987e-06 -6.41598674e-01  7.67040509e-01]
 [ 1.00000000e+00 -1.65141499e-06  1.71357860e-06]]","[-2.59391711e-01  9.04664209e-02  1.26316550e-01 -1.67957955e-02
  1.40377878e-02  6.59077716e-08]",[-2.02321611e-11 -8.85488255e-11 -4.35637589e-16],[-1.11022302e-16 -1.11022302e-16 -5.55111512e-17],The solution converged.,0.5151466830290439,2.10812909180539,3.252457383517283
3,13,[0.48784215 2.79183493 2.79205133],False,5,hybr,27,"[[ 1.51774044e-05 -8.65131461e-01 -5.01545167e-01]
 [ 1.18227644e-04 -5.01545162e-01  8.65131456e-01]
 [ 9.99999993e-01  7.24269535e-05 -9.46703007e-05]]","[ 1.01323195e-03  1.07710738e-01  1.11966770e-01 -1.38275224e-02
 -1.43182912e-02  1.21361958e-08]",[ 1.03748983e-04  8.28191265e-04 -9.94897430e-08],[ 0.         -0.00050513  0.00066446],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.4878421489603435,2.791834927907942,2.792051331135382,[0.55722809 2.79942971 2.79627915],False,5,hybr,34,"[[-5.08093451e-08  9.30749051e-01  3.65658590e-01]
 [-4.75400335e-04 -3.65658549e-01  9.30748946e-01]
 [-9.99999887e-01  1.73786925e-04 -4.42496989e-04]]","[-3.41899207e-04 -6.90140082e-02 -7.48725994e-02  7.37623228e-06
 -1.39687497e-05  2.11033041e-08]",[-6.99593706e-07  4.15957091e-04 -1.97746127e-07],[ 0.         -0.00015273  0.0003869 ],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5572280918863859,2.799429710210671,2.7962791479371645,[0.92534588 2.78041269 2.78648099],False,5,hybr,59,"[[ 8.18680070e-06 -6.87995190e-01 -7.25715246e-01]
 [-5.21234894e-05 -7.25715246e-01  6.87995188e-01]
 [ 9.99999999e-01 -3.21943315e-05  4.18019961e-05]]","[-3.44586761e-05  1.83447692e-01  3.62014198e-02  2.89160218e-02
  5.83177744e-03  2.27486979e-09]",[-2.34166960e-04  1.40955275e-03  7.53878862e-08],[ 1.11022302e-16 -8.61828180e-04  1.13970405e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.9253458778019849,2.7804126863788317,2.7864809859346087
3,14,[0.50297091 2.17821216 3.31433697],True,1,hybr,13,"[[-3.06642140e-07  7.89209961e-01  6.14123471e-01]
 [ 7.84549798e-07 -6.14123471e-01  7.89209961e-01]
 [-1.00000000e+00 -7.23815477e-07  4.30858380e-07]]","[ 1.85613589e-01 -5.53802107e-02 -1.02335598e-01 -1.60769902e-02
  1.39478156e-02  5.14073229e-08]",[-3.66466376e-10  1.27533579e-11  1.22379678e-16],[0.00000000e+00 8.01125832e-11 7.49612594e-11],The solution converged.,0.5029709065711088,2.1782121571853335,3.314336965094278,[0.33322938 2.72332581 2.76851017],False,5,hybr,31,"[[-2.59943617e-07 -9.30211611e-01 -3.67023650e-01]
 [-7.14631361e-05 -3.67023649e-01  9.30211608e-01]
 [ 9.99999997e-01 -2.64704636e-05  6.63804335e-05]]","[-3.16505800e-03  7.30638925e-02  7.60629509e-02 -3.42470027e-04
  2.81033175e-05  1.64925323e-08]",[2.78913828e-05 2.99902412e-03 2.14326920e-07],[ 0.         -0.00112298  0.00278013],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.3332293809368402,2.723325805946907,2.768510173313904,[0.50371193 2.19398257 3.28525849],True,1,hybr,10,"[[-4.21425483e-07  7.84133865e-01  6.20591719e-01]
 [ 3.58303659e-06 -6.20591719e-01  7.84133865e-01]
 [-1.00000000e+00 -2.55405683e-06  2.54804716e-06]]","[ 1.42289740e-01 -9.42056190e-02 -1.28149207e-01 -1.27910359e-02
  1.44945587e-02  1.10796763e-07]",[ 1.21692637e-09 -4.03369230e-10 -2.06915280e-15],[1.11022302e-16 1.29829369e-10 7.41053885e-11],The solution converged.,0.5037119337046944,2.193982574868325,3.2852584936894287
3,15,[0.48962677 2.57062714 2.98342539],True,1,hybr,14,"[[-8.95252770e-09  7.86402808e-01  6.17714031e-01]
 [-4.47008069e-06 -6.17714031e-01  7.86402808e-01]
 [-1.00000000e+00  2.75419127e-06 -3.52081411e-06]]","[ 1.05826436e-01 -1.04248773e-01 -1.46884399e-01 -4.98173156e-03
  5.21375972e-03 -5.44094653e-08]",[ 1.27764744e-10 -2.96046957e-12  3.45156628e-16],[ 0.00000000e+00 -1.88149496e-12 -2.66220379e-12],The solution converged.,0.4896267737705421,2.5706271359437176,2.9834253854879167,[0.50253097 1.95634723 3.60007027],True,1,hybr,15,"[[-2.80439603e-07  9.17986019e-01  3.96612745e-01]
 [ 5.43350947e-06 -3.96612745e-01  9.17986019e-01]
 [-1.00000000e+00 -2.41243874e-06  4.87665980e-06]]","[ 2.13713759e-01 -6.71834332e-02 -1.12229898e-01 -5.12959752e-03
  7.26389840e-03  7.40041160e-08]",[-4.89743666e-10  2.60577233e-11  5.68838003e-17],[0.00000000e+00 3.50794394e-11 1.33999756e-12],The solution converged.,0.5025309699813307,1.9563472340906132,3.6000702702042413,[0.48925681 2.63480464 2.90691545],True,1,hybr,16,"[[-7.54436738e-07 -7.90933872e-01 -6.11901634e-01]
 [-2.77739161e-05 -6.11901633e-01  7.90933872e-01]
 [ 1.00000000e+00 -1.75916142e-05  2.15056899e-05]]","[-6.05552311e-02  1.04421901e-01  1.17871069e-01 -3.34553077e-03
  3.36615178e-03  1.90106643e-07]",[5.11840914e-11 4.42686353e-11 1.04608392e-15],[-1.11022302e-16  1.11022302e-16  0.00000000e+00],The solution converged.,0.4892568110048856,2.634804642911128,2.9069154482426707
3,16,[0.49226444 2.47582598 3.07060833],True,1,hybr,9,"[[-4.21613796e-07  7.86264235e-01  6.17890406e-01]
 [ 6.61779087e-06 -6.17890406e-01  7.86264235e-01]
 [-1.00000000e+00 -4.42056934e-06  4.94282116e-06]]","[ 1.42225968e-01 -9.74879200e-02 -1.21324149e-01 -7.13749090e-03
  7.12651499e-03  1.03167520e-07]",[-4.08076099e-10 -1.37616374e-10 -7.38665869e-16],[0.00000000e+00 3.95550259e-12 6.00647310e-12],The solution converged.,0.4922644396166968,2.475825975033724,3.0706083336197882,[0.46371769 2.78368929 2.78373193],False,5,hybr,38,"[[-0.00147011 -0.93028694 -0.36682972]
 [ 0.99684576 -0.0304712   0.07328054]
 [ 0.07934967  0.36556492 -0.92739739]]","[-5.46454427e-05  6.74339139e-02  7.79845943e-02  9.94571551e-05
  1.15193829e-04 -2.22249712e-06]",[-2.89983440e-07  1.71654664e-04 -2.15645060e-03],[ 0.         -0.00079358  0.00201246],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.46371768890274484,2.783689286337627,2.7837319325187013,[0.49255077 2.5133522  3.01966135],True,1,hybr,11,"[[-3.97471304e-07  7.85269775e-01  6.19153762e-01]
 [ 6.56515603e-06 -6.19153762e-01  7.85269775e-01]
 [-1.00000000e+00 -4.37696325e-06  4.90932275e-06]]","[ 1.31268898e-01 -1.10160874e-01 -1.18925578e-01 -6.23743507e-03
  5.76302629e-03  9.23519414e-08]",[-1.39134644e-10 -6.71309501e-11 -5.23562259e-17],[-1.11022302e-16  2.60563793e-11  2.14174234e-11],The solution converged.,0.4925507717930847,2.5133522007012905,3.019661350483978
3,17,[0.50304263 2.25098653 3.22150942],True,1,hybr,11,"[[-4.21092420e-07  7.84281790e-01  6.20404766e-01]
 [ 3.66633936e-06 -6.20404766e-01  7.84281790e-01]
 [-1.00000000e+00 -2.60486953e-06  2.61419545e-06]]","[ 1.42398624e-01 -9.33131800e-02 -1.27741727e-01 -1.23960295e-02
  1.33291480e-02  1.07484609e-07]",[-1.94015791e-10  4.08955973e-11  2.31635717e-16],[ 0.00000000e+00 -4.32032188e-12  2.70372613e-12],The solution converged.,0.5030426343704524,2.250986532812079,3.2215094239696986,[0.50648522 2.03698528 3.43943816],True,1,hybr,13,"[[-6.25467483e-07  9.26714125e-01  3.75767122e-01]
 [ 9.00620478e-06 -3.75767122e-01  9.26714125e-01]
 [-1.00000000e+00 -3.96386520e-06  8.11114707e-06]]","[ 9.58660246e-02 -7.91668042e-02 -7.28618889e-02 -6.18807652e-03
  4.68754086e-03  9.25618610e-08]",[-9.13039756e-13 -2.90501188e-13 -2.04523651e-18],[0.00000000e+00 1.27675648e-15 1.16573418e-15],The solution converged.,0.5064852195724902,2.036985275206231,3.439438155747754,[0.50374921 2.27055927 3.188053  ],True,1,hybr,11,"[[-4.20473135e-07  7.83895296e-01  6.20893038e-01]
 [ 3.98877170e-06 -6.20893038e-01  7.83895296e-01]
 [-1.00000000e+00 -2.80620749e-06  2.86571053e-06]]","[ 1.43250755e-01 -9.98839255e-02 -1.21089701e-01 -1.18061903e-02
  1.25125487e-02  1.06747062e-07]",[3.62228959e-10 1.94902598e-11 3.64569532e-17],[ 1.11022302e-16 -8.24660340e-11 -7.09607373e-11],The solution converged.,0.5037492074547861,2.2705592694251813,3.188053003737721
3,18,[0.48844742 2.69501267 2.84084929],True,1,hybr,13,"[[-4.20505825e-07  7.86560116e-01  6.17513711e-01]
 [ 1.74550552e-05 -6.17513711e-01  7.86560116e-01]
 [-1.00000000e+00 -1.11094890e-05  1.34697821e-05]]","[ 1.42601930e-01 -1.06597806e-01 -1.12085384e-01 -2.91880083e-03
 -1.38064915e-06  5.19754599e-08]",[-3.15590645e-10  2.74223121e-11  6.11365677e-16],[-3.33066907e-16  4.88916685e-11  2.12371232e-11],The solution converged.,0.488447418473948,2.6950126682534896,2.8408492883312806,[0.47158923 2.79151719 2.79180558],False,5,hybr,40,"[[-7.57928002e-04 -9.30546104e-01 -3.66173966e-01]
 [ 9.99689888e-01 -9.81944885e-03  2.28846333e-02]
 [ 2.48908329e-02  3.66043066e-01 -9.30264973e-01]]","[-4.16896528e-05  6.81752332e-02  7.63888643e-02  5.16986267e-05
  5.79566022e-05 -1.66205377e-06]",[-4.61172075e-07  2.03303694e-04 -8.16529516e-03],[-2.22044605e-16 -2.99041686e-03  7.60070948e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.4715892339360415,2.791517187724873,2.7918055813030103,[-0.88950361  2.56774256  2.67074941],True,1,hybr,28,"[[-3.78993892e-07  7.69489491e-01  6.38659473e-01]
 [ 2.81207267e-05 -6.38659473e-01  7.69489491e-01]
 [-1.00000000e+00 -1.82512003e-05  2.13965557e-05]]","[ 2.21009118e-02  1.87429938e-01 -4.12411859e-01  2.52606564e-03
  5.30783327e-03  2.94402918e-07]",[ 5.94252089e-09  5.20249081e-12 -1.99485900e-15],[ 1.11022302e-16  3.33066907e-16 -5.55111512e-17],The solution converged.,-0.8895036145165462,2.5677425645693375,2.6707494136332524
3,19,[1.04110783 2.81082583 2.79311456],False,5,hybr,36,"[[-1.32069728e-07  7.93399489e-01  6.08701282e-01]
 [-2.29154815e-05 -6.08701282e-01  7.93399489e-01]
 [-1.00000000e+00  1.38438989e-05 -1.82615223e-05]]","[ 6.08755265e-03 -1.86984391e-01 -3.25079772e-02  1.30627260e-03
 -1.17502691e-05 -7.55768849e-10]",[-2.06063023e-05  4.25506483e-03 -9.75041379e-08],[ 0.         -0.00260641  0.00336342],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",1.041107831620868,2.810825833152794,2.7931145611025228,[0.48472772 2.43113895 3.22017431],True,1,hybr,10,"[[-6.36000020e-07  9.28285758e-01  3.71867654e-01]
 [ 2.28369524e-05 -3.71867654e-01  9.28285757e-01]
 [-1.00000000e+00 -9.08271369e-06  2.09627098e-05]]","[ 9.42808103e-02 -7.00606593e-02 -7.25368418e-02 -2.22032506e-03
  1.96205071e-03  9.57896627e-08]",[-2.52442682e-10 -9.30585567e-12 -5.19638324e-17],[-2.22044605e-16 -1.13195564e-12 -5.29076782e-13],The solution converged.,0.48472771610856585,2.4311389498633593,3.2201743114068835,[0.5605283  2.80036543 2.80040656],False,5,hybr,40,"[[ 1.45432438e-06 -7.96091653e-01 -6.05176074e-01]
 [ 1.44006940e-03 -6.05175445e-01  7.96090828e-01]
 [ 9.99998963e-01  8.72653322e-04 -1.14554711e-03]]","[ 7.53515368e-05  1.15232134e-01  1.05399100e-01 -1.21915547e-04
 -9.90263379e-05 -5.35969842e-09]",[ 4.19767536e-06  4.84905123e-03 -6.98298366e-06],[ 1.11022302e-16 -2.93787457e-03  3.85775288e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5605282988862408,2.80036543207075,2.8004065580987896
3,20,[0.51240721 2.13926744 3.2469614 ],True,1,hybr,14,"[[-1.69647316e-07  7.82730543e-01  6.22360745e-01]
 [ 3.79646862e-07 -6.22360745e-01  7.82730543e-01]
 [-1.00000000e+00 -3.69065439e-07  1.91579365e-07]]","[ 2.23488198e-01 -7.56846427e-02 -1.16343438e-01 -1.62931948e-02
  1.53553743e-02  1.83539901e-08]",[1.04977053e-10 2.21525705e-11 2.12645683e-16],[-3.33066907e-16 -1.20113919e-11  1.12979071e-11],The solution converged.,0.5124072059927122,2.1392674355799377,3.2469614048920272,[0.26066061 2.69092888 2.68994476],False,5,hybr,54,"[[-8.79499328e-05 -9.26935009e-01 -3.75221911e-01]
 [ 4.73675712e-02 -3.74804597e-01  9.25892989e-01]
 [ 9.98877523e-01  1.76919183e-02 -4.39396240e-02]]","[3.25029199e-04 4.06148060e-02 1.15303037e-01 7.54113289e-05
 1.83640199e-04 1.44947948e-06]",[-5.79616417e-06  2.58134997e-03 -1.22410191e-04],[ 2.22044605e-16 -9.65773346e-04  2.39700717e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.26066060654177,2.6909288763192523,2.689944761054309,[0.5131858  2.15548431 3.21685491],True,1,hybr,13,"[[-7.05226522e-07  7.76374896e-01  6.30271386e-01]
 [ 4.55006564e-06 -6.30271386e-01  7.76374896e-01]
 [-1.00000000e+00 -3.41529635e-06  3.08807264e-06]]","[ 2.10734800e-01 -1.12970806e-01 -9.21196934e-02 -1.45563034e-02
  1.71794386e-02  1.88360654e-07]",[1.70871577e-10 3.15338140e-12 1.15889529e-16],[-3.33066907e-16 -2.39513964e-11 -1.83765225e-11],The solution converged.,0.5131857989810961,2.1554843061184825,3.2168549115576788
3,21,[0.50401494 2.23057503 3.23528493],True,1,hybr,11,"[[-4.21243800e-07  7.84114535e-01  6.20616143e-01]
 [ 3.52114050e-06 -6.20616143e-01  7.84114535e-01]
 [-1.00000000e+00 -2.51558002e-06  2.49954674e-06]]","[ 1.42347390e-01 -9.29539038e-02 -1.28175066e-01 -1.28683782e-02
  1.39238166e-02  1.07844242e-07]",[-4.15029977e-10  9.94662768e-11  5.25063540e-16],[-2.22044605e-16 -1.05430109e-11  6.69414524e-12],The solution converged.,0.5040149390265521,2.2305750337399415,3.235284926866971,[0.50932134 1.95452933 3.51847812],True,1,hybr,14,"[[-6.13518437e-07  9.27898963e-01  3.72831750e-01]
 [ 8.88663303e-06 -3.72831750e-01  9.27898963e-01]
 [-1.00000000e+00 -3.88250207e-06  8.01715843e-06]]","[ 9.78154114e-02 -8.63459193e-02 -6.21419895e-02 -6.55882611e-03
  6.14641044e-03  9.81768659e-08]",[ 8.07010663e-10 -2.77131024e-11 -7.41392091e-16],[-2.22044605e-16 -1.28166922e-10 -9.93562316e-11],The solution converged.,0.5093213386638873,1.9545293330498354,3.518478121367253,[0.50473244 2.24912547 3.20298488],True,1,hybr,11,"[[-4.20643402e-07  7.83654914e-01  6.21196407e-01]
 [ 3.79758598e-06 -6.21196407e-01  7.83654914e-01]
 [-1.00000000e+00 -2.68868603e-06  2.71469474e-06]]","[ 1.42780841e-01 -9.85592394e-02 -1.22773344e-01 -1.23943451e-02
  1.32358378e-02  1.07239154e-07]",[4.96128490e-10 7.80654270e-11 1.98789297e-16],[ 3.33066907e-16 -8.98925379e-11 -7.86159471e-11],The solution converged.,0.5047324377301783,2.249125467281133,3.2029848830042
3,22,[0.48988398 2.5071571  3.06043371],True,1,hybr,10,"[[-4.23395038e-07  7.87411376e-01  6.16427874e-01]
 [ 7.52853906e-06 -6.16427874e-01  7.87411376e-01]
 [-1.00000000e+00 -4.97418740e-06  5.66706480e-06]]","[ 1.41685634e-01 -9.64628066e-02 -1.18167693e-01 -6.23059907e-03
  7.32369820e-03  1.09920387e-07]",[-2.42852991e-11 -3.10575269e-11 -2.23535529e-16],[-2.22044605e-16 -9.16267062e-13 -7.73769937e-13],The solution converged.,0.48988397856446736,2.5071571039426224,3.0604337077645147,[0.49897095 1.76581789 3.77216994],True,1,hybr,22,"[[-0.18030756  0.89197708  0.41456734]
 [-0.98340873 -0.15494482 -0.09433644]
 [ 0.01991089  0.42469872 -0.90511577]]",[ 0.27963002 -0.06635537 -0.06718038  0.09500303  0.01100907 -0.00566801],[-1.33549014e-16  2.50574171e-17  2.82149982e-17],[ 0.00000000e+00 -1.11022302e-16 -8.32667268e-17],The solution converged.,0.49897094818863286,1.7658178859862375,3.772169935761161,[0.49005251 2.54858136 3.00601759],True,1,hybr,13,"[[ 6.97807693e-07  7.84513421e-01  6.20111839e-01]
 [-2.43646326e-05 -6.20111839e-01  7.84513421e-01]
 [-1.00000000e+00  1.56562366e-05 -1.86816625e-05]]","[ 1.05629751e-01 -1.13011835e-01 -1.16544453e-01 -5.49025013e-03
  5.79902378e-03 -1.83828474e-07]",[-7.86637011e-11 -6.52917034e-13 -3.72050960e-16],[ 3.33066907e-16 -3.54827279e-12 -2.58848498e-12],The solution converged.,0.49005251138686357,2.54858135659552,3.0060175918206116
3,23,[0.49848847 2.46275425 3.01023046],True,1,hybr,14,"[[-2.42874641e-07 -7.84266624e-01 -6.20423938e-01]
 [-2.59568345e-06 -6.20423938e-01  7.84266624e-01]
 [ 1.00000000e+00 -1.80090262e-06  1.88502266e-06]]","[-1.23078682e-01  1.02013444e-01  1.21032569e-01 -7.21423490e-03
  6.77208148e-03  5.19240944e-08]",[ 1.15163026e-11  2.19581458e-11 -1.62251191e-16],[-2.22044605e-16  1.11022302e-16  0.00000000e+00],The solution converged.,0.49848846519367507,2.4627542514994225,3.0102304633089516,[0.50510862 1.75666748 3.69594409],True,1,hybr,16,"[[-5.26823793e-07  9.18165853e-01  3.96196248e-01]
 [ 3.93703881e-06 -3.96196248e-01  9.18165853e-01]
 [-1.00000000e+00 -2.04355162e-06  3.40612899e-06]]","[ 2.05723356e-01 -9.76315498e-02 -7.86837229e-03 -1.18800412e-02
  6.70520047e-03  7.24533877e-08]",[8.51849549e-11 4.34608885e-11 4.59296651e-16],[-3.33066907e-16  6.09948758e-11  7.36542632e-11],The solution converged.,0.5051086167873851,1.7566674786626046,3.6959440899305447,[0.49875986 2.50390631 2.95488724],True,1,hybr,12,"[[-3.97715314e-07  7.82655500e-01  6.22455113e-01]
 [ 6.16050838e-06 -6.22455113e-01  7.82655500e-01]
 [-1.00000000e+00 -4.14591402e-06  4.57399584e-06]]","[ 1.12085014e-01 -1.16068549e-01 -1.30917707e-01 -5.92148001e-03
  5.61749203e-03  8.14058974e-08]",[-7.35068986e-11  2.32577129e-12 -6.74595497e-17],[ 3.33066907e-16 -4.94593255e-12 -4.14529522e-12],The solution converged.,0.4987598589646104,2.5039063081096624,2.954887239419858
3,24,[0.49271848 2.4695581  3.07291782],True,1,hybr,9,"[[-4.21495157e-07  7.86127296e-01  6.18064620e-01]
 [ 6.46105858e-06 -6.18064620e-01  7.86127296e-01]
 [-1.00000000e+00 -4.32470056e-06  4.81870327e-06]]","[ 1.42266006e-01 -9.76751671e-02 -1.21330980e-01 -7.32105564e-03
  7.25873207e-03  1.02893311e-07]",[-1.78028898e-10 -6.19396470e-11 -3.25157369e-16],[0.00000000e+00 1.21247457e-12 1.88216109e-12],The solution converged.,0.4927184813621743,2.4695580958910783,3.072917819868097,[0.50224944 1.79424126 3.7326854 ],True,1,hybr,15,"[[-5.43377728e-07  9.15229096e-01  4.02933867e-01]
 [ 4.78850881e-06 -4.02933867e-01  9.15229096e-01]
 [-1.00000000e+00 -2.42676748e-06  4.16363730e-06]]","[ 2.12222775e-01 -1.40938499e-01 -8.84488539e-02 -1.10900575e-02
  5.49798886e-03  7.70954568e-08]",[6.90297205e-10 1.03320390e-11 7.44984009e-18],[-4.44089210e-16 -1.08449749e-10 -4.72373113e-11],The solution converged.,0.5022494414299398,1.7942412622362922,3.7326853976668017,[0.49302353 2.50595467 3.02316668],True,1,hybr,11,"[[-5.61348418e-07  7.84810830e-01  6.19735396e-01]
 [ 1.23568496e-05 -6.19735396e-01  7.84810830e-01]
 [-1.00000000e+00 -8.09852943e-06  9.34990194e-06]]","[ 1.30843905e-01 -1.09216605e-01 -1.21743336e-01 -6.27562386e-03
  6.05280115e-03  1.50320808e-07]",[ 9.72896690e-11 -2.30101229e-12 -1.94068967e-16],[ 1.11022302e-16 -7.77067299e-12 -5.25479660e-12],The solution converged.,0.49302352517810843,2.5059546717633445,3.023166678834804
