,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
15,46,0.4195379047284241,2.376915584297922,3.022886015534467,True,14,0.6414476613448864,2.490999401136942,3.2427298909932114,True,18
15,47,0.3150701444071535,2.280067417810973,2.9660374506114264,True,38,0.5297677127501101,2.421027581022004,3.1387394687638825,True,12
15,48,0.22507965238787112,2.16705224712945,2.9193312752360674,True,58,0.41016909040536714,2.336424297950301,3.052162466382483,True,14
15,49,0.3918769788195414,2.353623413894691,3.0078966598513928,True,33,0.6138977819149776,2.474251362258824,3.214717187481665,True,14
15,50,0.44906223254383515,2.3940336614085997,3.041973219250402,True,11,0.6618309531247837,2.499398601586156,3.269061824909647,True,19
15,51,0.809781402189894,2.5894843870075275,3.4514844086489442,True,111,0.8811935154558103,2.620155096714103,3.817179564749475,True,73
15,52,0.7420114843871558,2.5615452331231614,3.305289281482334,True,62,0.8510758758052935,2.606051099064773,3.654990839956571,True,102
15,53,0.9003581038309969,2.638084561841211,3.8053580769836093,False,183,0.9301719992251455,2.6529090400920827,4.236991934268074,False,162
15,54,0.4109990446187114,2.3701762834964617,3.016832989435419,True,21,0.634494725240193,2.48662869280137,3.2337584250240052,True,15
15,55,0.3736967001462911,2.3341478577244126,2.999001751566271,True,26,0.5911963980668045,2.4580987429864387,3.1945992049142458,True,14
15,56,0.4479377497541729,2.390388867646868,3.0431231380126844,True,11,0.6571735256185994,2.4949830399029427,3.266276795860024,True,18
15,57,0.49947235768614756,2.4308797735344534,3.0714130433605322,True,8,0.7056681098189348,2.5255195553219463,3.3227683085345,True,24
15,58,0.8196478693397312,2.5988130935170926,3.461972531495414,True,85,0.8893148265199227,2.6286099576561854,3.8465424851293215,True,85
15,59,0.8591591069800735,2.6139832069656674,3.6064574257265347,True,154,0.9067651785252723,2.6357281520474873,3.998314188115357,False,81
15,60,0.8417882621673478,2.6066784808935752,3.5352865014067154,True,119,0.8988423554778475,2.6319091119624356,3.9234889514859344,True,85
15,61,0.8880699999191579,2.629845160502961,3.7367918379222584,True,171,0.9228618907776078,2.646645776390647,4.1528023046797955,False,160
15,62,0.5748418436716161,2.4720371441584708,3.129736657470064,True,21,0.7526724125366899,2.54882379238278,3.4042310092154233,True,34
15,63,0.5664693080100249,2.4682245654956434,3.1221566705215253,True,21,0.7483511438500374,2.547070820550721,3.3949785492330062,True,30
15,64,0.19599090919940948,2.1238961776460923,2.9028524779902694,True,80,0.3701456316360864,2.306300761946954,3.0246528421647727,True,15
15,65,0.4945752260634705,2.4291173694390356,3.068066469537494,True,8,0.7031836182008561,2.5251986402485564,3.3187888647817583,True,24
15,66,0.44458747812603305,2.3974181349197083,3.034432670121651,True,11,0.6673549818151684,2.506397053956027,3.26844917914258,True,19
15,67,0.4484208452796005,2.40279108419779,3.0357795206583598,True,14,0.6735952855656485,2.511650176100392,3.274369584631494,True,21
15,68,0.42633901915267547,2.382196606992252,3.0255503926008886,True,14,0.6486444700552894,2.494887625977621,3.2492099304022064,True,19
15,69,0.8628955275330283,2.6172464782087297,3.6141679143280836,True,149,0.909585515625082,2.6386021491664664,4.013823915590711,False,111
15,70,0.36101791492109464,2.321198142531588,2.9925282038495205,True,26,0.576164699581996,2.4478886372720066,3.181443209636114,True,13
15,71,0.312547010849326,2.2837078355897393,2.9629759461936738,True,56,0.5342845779428501,2.4279530828472526,3.1394013637539766,True,11
15,72,0.3264672199411395,2.306014532486167,2.9675785679083986,True,36,0.5609698779114697,2.4495132809129094,3.157232146255765,True,12
15,73,0.6219148956104246,2.5014767114328595,3.165729512986025,True,35,0.7859024913662418,2.569596277359368,3.465351262493719,True,21
15,74,0.7139933746527146,2.55109672694218,3.2596128705583767,True,47,0.8397422712716086,2.6017737940859686,3.6050324325588416,True,116
15,75,0.5630846294731928,2.4670807851843715,3.118838038259611,True,19,0.7470137502893517,2.5468731054036073,3.3915403775783988,True,39
15,76,0.5105646958198118,2.4355865794584464,3.081086744803742,True,9,0.7105595203109436,2.5268459444016376,3.3331079321324415,True,24
15,77,0.8507027400188927,2.6122512521338064,3.5626885830800994,True,149,0.9039135421219748,2.636022911479261,3.95893187643513,False,106
15,78,0.5330436980860388,2.4485738661070333,3.0996669222668496,True,10,0.7242130969049282,2.534233360329764,3.357620919491824,True,24
15,79,0.6275057148578549,2.502868092890647,3.1730958089474584,True,44,0.7873141235696657,2.569369339749754,3.4716941095004543,True,21
15,80,0.8690673357573524,2.6166293119209083,3.658322588728622,True,142,0.9109454846112943,2.6362414654059627,4.048979448304891,False,104
15,81,0.6385451560524917,2.511062075260428,3.1799977433567617,True,39,0.7965535401958302,2.576055799110851,3.4881394527768412,True,21
15,82,0.5728906534755929,2.4786720420614103,3.1219579306138843,True,12,0.7597737883398203,2.5580235058203056,3.4077767602863984,True,29
15,83,0.33684211146245757,2.309103713568165,2.9766193166892894,True,36,0.5623893602873759,2.446370937116855,3.1639689280572996,True,12
15,84,0.4364618550606636,2.3910210137375363,3.031297929616593,True,27,0.6587110808863894,2.5015434372525687,3.260319844677281,True,19
15,85,0.6378630065756209,2.506247247311033,3.1868644048300467,True,25,0.7905786673402254,2.56994207498077,3.48457894689685,True,21
15,86,0.7591340078737652,2.5632043068236645,3.3487150667705174,True,86,0.854093301529272,2.6028906897443824,3.688316538850881,True,95
15,87,0.3995273149756876,2.3515832201265416,3.0141729834824154,True,16,0.6123234530333557,2.467594091285381,3.216923360907799,True,14
15,88,0.8407120097059414,2.6057352022123634,3.535256177743454,True,131,0.8978123397084377,2.6310126399815554,3.9203070808231435,True,81
15,89,0.8759714286232898,2.6262338745585994,3.6583331041980296,True,175,0.9178018275285524,2.645683226820118,4.076411625838834,False,124
15,90,0.6406937826641784,2.506388067761408,3.191246193859486,True,25,0.7909024658440393,2.569171761760374,3.487666026736446,True,21
15,91,0.40132031207763336,2.3631501947466527,3.0124204384562945,True,32,0.6251852869942381,2.481998815334323,3.2250442898976774,True,15
15,92,0.7571463260436719,2.5614388143311624,3.347301588126001,True,84,0.8523401910872463,2.601288393505462,3.683846051825036,True,75
15,93,0.5156547214927119,2.4424106094183555,3.082955234685285,True,10,0.7179962077794073,2.5335226537391917,3.341432177776165,True,24
15,94,0.38454760322684706,2.3549753872506964,3.0002386288593152,True,33,0.616799174255843,2.4804445816758283,3.211931095780199,True,15
15,95,0.477400820530696,2.4174259279418466,3.0575270228805866,True,10,0.6893376420976055,2.5173083305733033,3.3005195508410097,True,21
15,96,0.5071232817804111,2.443169461055792,3.0706303779333584,True,10,0.7210418487570909,2.538566838808829,3.3363989872643356,True,41
15,97,0.30755453769492497,2.2753100253723084,2.961453092128449,True,46,0.52441831257901,2.4197190924850824,3.133200368071806,True,11
15,98,0.29425061977560935,2.265775325526075,2.9538363506947913,True,60,0.5135627919861266,2.4160932817945286,3.123047904034307,True,11
15,99,0.4028098285954678,2.3589461191653154,3.0159557178134895,True,16,0.6196041586622894,2.475388052734405,3.223463643648368,True,15
16,0,0.4946742118096018,2.423474580667751,3.0718162309225905,True,9,0.6963351551138938,2.51768181088604,3.3149489504920036,True,20
16,1,0.5278513844728692,2.452201781543327,3.088305775709347,True,10,0.7302689213934196,2.5415098451311833,3.3561498906867304,True,48
16,2,0.23026106516833902,2.1792316328159766,2.9210096574189897,True,64,0.42240326560946717,2.3488448439292107,3.0585879986048203,True,13
16,3,0.6009985995399104,2.4886809716191585,3.150456391803093,True,20,0.7708845165707252,2.560472929457108,3.4377556962258806,True,28
16,4,0.4107994527407933,2.3695277850333434,3.017331490857152,True,27,0.6333931718293381,2.4857775210423814,3.2334141108419945,True,15
16,5,0.5103184770364755,2.4414894940063805,3.0764273686917036,True,10,0.7179477282680008,2.5347855658378387,3.337191451845347,True,30
16,6,0.7483391211324029,2.5620172035657576,3.3215663061154355,True,62,0.8518359401426526,2.604650750076705,3.6667225189760284,True,99
16,7,0.2695780399500739,2.2368524416593933,2.940429264200414,True,59,0.48243908521870815,2.3952124653094997,3.098793954993399,True,11
16,8,0.5983859259598086,2.490375153063403,3.1442212335012747,True,16,0.773161536894057,2.5637007504124263,3.4366123488334464,True,32
16,9,0.47940946212683755,2.420865623054823,3.05656729767162,True,9,0.694230004372633,2.5211547658929168,3.3038797457332327,True,20
16,10,0.34456965789760985,2.3132739959646758,2.98091687028646,True,44,0.5676111007884649,2.4473035103610883,3.1693156745836975,True,12
16,11,0.4133624450667995,2.3730887802151157,3.0186160126822346,True,32,0.6373038309029724,2.489140431480619,3.2371347514902564,True,16
16,12,0.7499180461544063,2.560591145540318,3.3293429898426976,True,76,0.8506853336796633,2.6023820861479074,3.6692906222178565,True,83
16,13,0.3692650287787611,2.3392865384973414,2.992019570466238,True,35,0.5989445090072961,2.46811420581423,3.1949728059968954,True,14
16,14,0.7080451655964124,2.5398666231360565,3.268428018264426,True,67,0.8282497772937836,2.589468173663052,3.5904268298924817,True,76
16,15,0.5026650027231343,2.4312826520487425,3.075799088556783,True,9,0.7052212921779114,2.524452392446201,3.325260742444044,True,24
16,16,0.22086256778095487,2.1672652875235587,2.9159204609859226,True,70,0.4105459709009699,2.341189545502916,3.0502567790233033,True,14
16,17,0.6781799094861246,2.5272965352831416,3.227679156529871,True,56,0.8143111463162102,2.583269868347557,3.5430088903657273,True,29
16,18,0.4182031451424224,2.377539693024424,3.0203835023892576,True,32,0.6431269510072295,2.4927589777691455,3.2421622158890995,True,19
16,19,0.7119878206316255,2.54229103144731,3.271323586716821,True,63,0.8312750349056767,2.591383803568907,3.597096484746798,True,72
16,20,0.41525785122555176,2.3715425579281924,3.020273447752593,True,14,0.635873628270777,2.4862108115455084,3.2368444824831677,True,15
16,21,0.5054373755706433,2.4365526437111957,3.0744167466188475,True,9,0.7121283447538931,2.530369823360197,3.3305218035753374,True,24
16,22,0.6316664488602668,2.503045129618611,3.1799912689645864,True,39,0.7873758275896663,2.5680914721974264,3.476054938187292,True,30
16,23,0.6842786104331956,2.5305051937507423,3.2338947841881294,True,48,0.8180219730735695,2.5853869522850568,3.552463034974355,True,74
16,24,0.5275297100577473,2.449816912910483,3.0903551997136183,True,10,0.7269881496416931,2.538415446743772,3.354285354490591,True,48
16,25,0.3702452963598411,2.3435682279839956,2.9921454993308316,True,38,0.6035719377719042,2.4732000005139416,3.1983035104009554,True,12
16,26,0.4850536873352395,2.420555606295577,3.0625124395563748,True,9,0.6936645328327692,2.518219491738677,3.306870400058964,True,21
16,27,0.2748093678177878,2.2446785525865973,2.943259107510458,True,58,0.49061933885148856,2.4018153754806124,3.104763780555659,True,11
16,28,0.42613218668527386,2.378123282157883,3.028143488587393,True,15,0.6429043761460448,2.489310304072128,3.24680069282629,True,16
16,29,0.9043892924908672,2.640224705954893,3.8325139039851166,False,195,0.9324586539876372,2.654351446747138,4.268362051049076,False,164
16,30,0.51876610959869,2.4424388139571804,3.0850287594350276,True,10,0.7188635809137739,2.532485481997987,3.3430822048135234,True,24
16,31,0.6336727882167259,2.5046250941444406,3.1812567756085683,True,43,0.7891047102698531,2.5694109534047596,3.479069930101921,True,21
16,32,0.6296932636444427,2.5002582212710096,3.180044714606341,True,26,0.7844385997884071,2.5652324141716396,3.4722166598249027,True,28
16,33,0.4677966445916766,2.408088200700721,3.0530301682081578,True,10,0.6783504115495472,2.5093151277526533,3.28869784123378,True,19
16,34,0.3497497503556404,2.3240692079200223,2.980907015883199,True,50,0.5813993037858506,2.4591695020850888,3.1773682449116376,True,12
16,35,0.29367114475618306,2.270154747607359,2.9511265287455277,True,45,0.520009429540207,2.423111330435632,3.124464113188916,True,11
16,36,0.6023113820001151,2.4874219716654156,3.152891384388097,True,26,0.7699243737648848,2.5584815253254005,3.437891663895576,True,25
16,37,0.7369179727697133,2.552129042685835,3.3132716462408873,True,78,0.84200826914239,2.59583045023066,3.6425519218800835,True,78
16,38,0.7116228384818253,2.544385785497216,3.26733298401965,True,72,0.8330008656831127,2.594067008221648,3.59774415659101,True,73
16,39,0.3971888211297211,2.3564730673285883,3.0113248833678155,True,24,0.6172849934916894,2.4752282504830228,3.218974767458937,True,14
16,40,0.6924061585671254,2.5338815462876605,3.2443204908228096,True,48,0.8218951737513894,2.587040672994748,3.5649199920546675,True,74
16,41,0.3242625447761525,2.2941419870952724,2.9699120692748737,True,42,0.5457013382512407,2.4342028022431057,3.15002928934807,True,11
16,42,0.6369434825509197,2.5058974355809958,3.1853627082015894,True,42,0.7903692493059331,2.5698592951033983,3.4832934453158737,True,21
16,43,0.27554686773949905,2.2418429147318104,2.9442474960570197,True,63,0.4874666327799166,2.397218917870586,3.103674726668895,True,11
16,44,0.4223219062231242,2.3816092763576995,3.0224499749567473,True,33,0.6478701636084839,2.496081382246406,3.24690096937971,True,19
16,45,0.4122709075783459,2.3747791487873857,3.0165235056859205,True,33,0.6398072010053173,2.4920860327386194,3.23757756628617,True,19
16,46,0.4840797865954252,2.4157310713152667,3.06622675927371,True,10,0.6866642844118224,2.511947295285121,3.303653736860299,True,19
16,47,0.42107140633790874,2.374142506923131,3.0251277874588896,True,15,0.6382921786634741,2.486551184424455,3.241635585440284,True,15
16,48,0.3637947456288668,2.3318818265121544,2.990633576091642,True,29,0.5894811361969667,2.46104975750795,3.1883400654236933,True,14
16,49,0.28511858225245046,2.252341369008748,2.9495687505635146,True,56,0.4987714483756661,2.404325968509777,3.112694984503078,True,11
16,50,0.6171128544550116,2.4942882075166803,3.1665441400721046,True,26,0.7780981113785334,2.562104235465588,3.45587926791212,True,28
16,51,0.4369331296936571,2.3853597451007316,3.0345769891484395,True,12,0.6516467754582688,2.4936943531369,3.2569410856028194,True,18
16,52,0.4873212710758281,2.4231219366703933,3.064399686296622,True,9,0.695947674127561,2.520415492809507,3.3102849043795763,True,21
16,53,0.7098142271506825,2.543674448083225,3.264756299004712,True,65,0.8321603413890732,2.593732271264083,3.5946894918368186,True,73
16,54,0.5133358545136172,2.4393647577217488,3.0813562765869467,True,9,0.7151478904684289,2.530679606295885,3.337469471368174,True,24
16,55,0.23434830522119218,2.189273983514291,2.922304205827783,True,62,0.43269761831365017,2.3593098532950325,3.0640411500572284,True,12
16,56,0.4031791479366547,2.3669568840243254,3.011387917336908,True,27,0.6308056441673258,2.486426544385944,3.228015305390771,True,15
16,57,0.493874400221408,2.4271135294967396,3.0687544682010732,True,8,0.7006434707601641,2.522822210511191,3.3169626267642536,True,24
16,58,0.3787459142889,2.348455284168676,2.9973452365575444,True,41,0.6092769104214661,2.4749544993941703,3.2050581490723404,True,14
16,59,0.5206510911361846,2.4448820728043006,3.0855011375552706,True,10,0.7216743347171101,2.5348899832447715,3.3460717544841163,True,24
16,60,0.45292581647167035,2.400775346419431,3.041586029389208,True,11,0.6704317022947132,2.506682217040558,3.2753650536676706,True,19
16,61,0.2724137278673733,2.242259637607946,2.9417350679593124,True,51,0.4882188928708511,2.4004529336754,3.102582602738706,True,11
16,62,0.5114516964096336,2.436110431098724,3.0817366611170516,True,9,0.7111675269741371,2.527163113344291,3.3340736009841625,True,24
16,63,0.3934950390030187,2.3608834554653484,3.005394219982163,True,33,0.6237936778075462,2.4834918163797393,3.219625238220959,True,15
16,64,0.7851284109497145,2.5778073097393506,3.3940946242815473,True,95,0.8688938672712737,2.61308755390298,3.749563787279646,True,69
16,65,0.5541705279796627,2.4642870842549462,3.111903998979787,True,11,0.7427897202487769,2.5464438218321943,3.383464781897496,True,43
16,66,0.20640542281274654,2.1459489524671924,2.9080948754315665,True,75,0.39019689969356286,2.3261230515986884,3.036580375817559,True,14
16,67,0.6453837084360323,2.512674632906314,3.1895155694181208,True,42,0.7982262942909903,2.5757194416370046,3.4962612351562985,True,21
16,68,0.7504667461813675,2.562497808937397,3.327601630093993,True,72,0.8521225605030157,2.6045121667135747,3.6713016307987862,True,98
16,69,0.5047704785418152,2.432187524012373,3.077014664578808,True,9,0.7066212853606533,2.524840397830749,3.3271383918596125,True,24
16,70,0.4190010522466756,2.371943124852542,3.024041820633161,True,15,0.635828602219083,2.484697653974974,3.2392015174867823,True,15
16,71,0.6427540363405241,2.507413824648478,3.191880454175308,True,25,0.7926681692546523,2.5699272349807045,3.4900563626325227,True,21
16,72,0.3080457491691572,2.2818789359499356,2.9601188995368126,True,48,0.5322517389955412,2.428598552230741,3.136682785056644,True,11
16,73,0.32971018477868586,2.3040130910531205,2.971561895717325,True,52,0.5573350081761089,2.4442552181265325,3.1577334042510192,True,12
16,74,0.7085898462556491,2.5394821413372304,3.270240728301309,True,70,0.8279630789189615,2.5888220218752065,3.591047460103993,True,41
16,75,0.5329078231045831,2.4516853616711836,3.0952872529686593,True,10,0.7290257697752801,2.5386519258296434,3.35925714420835,True,47
16,76,0.4358150599261451,2.3865014335446006,3.032895201430904,True,12,0.6531305127031342,2.4957959265239062,3.2570425704495407,True,19
16,77,0.36406435813224547,2.334786114655958,2.9899610640204703,True,42,0.5930193496610279,2.464866615577909,3.1902173682649315,True,13
16,78,0.5059565111369702,2.4345988626468227,3.0764407655510078,True,9,0.7096278963334594,2.527541043021478,3.3294358589191577,True,24
16,79,0.3553455565949115,2.3250648176045012,2.985542616282627,True,29,0.5818484472024955,2.45691606658088,3.180476178213266,True,12
16,80,0.24869806647223855,2.2152263302232567,2.928262463505576,True,59,0.46014103318930055,2.383018166810691,3.08043374901197,True,12
16,81,0.3009625134624962,2.2736433069124993,2.9555057539350478,True,52,0.5239293125918304,2.4225965033658543,3.129012609656268,True,11
16,82,0.3731836787441652,2.339592956022186,2.996295557662522,True,38,0.5981217590109908,2.465940088963727,3.197311804930554,True,14
16,83,0.37900558613121604,2.3479154490744096,2.9984705211303053,True,39,0.6079369989754971,2.473881927234524,3.205055650214358,True,14
16,84,0.36155464203808085,2.3305238257124503,2.9896191835269605,True,40,0.5876183629355127,2.460452958543971,3.1867253104586375,True,13
16,85,0.3689896331749444,2.3322004312772022,2.9959125475700716,True,28,0.5887873476983637,2.458135441227053,3.1913544828435914,True,14
16,86,0.39542854781626063,2.3639557914784,3.00533430888097,True,28,0.6280428508974668,2.486733943040504,3.222384757321476,True,15
16,87,0.5902551555915457,2.4820454408726147,3.140728648277758,True,23,0.7641459820306932,2.5560388771207028,3.423664595877993,True,28
16,88,0.29171663005740234,2.2671859699114605,2.95058526995732,True,50,0.5163678202153261,2.420356296364001,3.1222927660029685,True,11
16,89,0.3213740620543673,2.2914439710949246,2.968620364689592,True,43,0.5424119722425282,2.43236532938989,3.147517831540111,True,11
16,90,0.3675463349273087,2.336059183362364,2.992303982095047,True,29,0.5944980393203383,2.4645592104902456,3.1924979699329983,True,14
16,91,0.3497826488819936,2.320185651987509,2.9833815090233515,True,46,0.5754653969706293,2.4534579418112576,3.1756107292756823,True,12
16,92,0.5452202532384836,2.460483891235432,3.101926081116561,True,11,0.7397936654597425,2.545339146858678,3.3738042810059237,True,41
16,93,0.6286817705868198,2.5008198276853433,3.1770085451570647,True,23,0.785342819797349,2.5663895794542535,3.4714007586383953,True,29
16,94,0.7217809126610981,2.5488447372355,3.281717371836438,True,72,0.837990297635291,2.5964874404945872,3.6154238815566098,True,73
16,95,0.36650723940121127,2.337053424411692,2.99080225477076,True,29,0.5960678982603249,2.466621500993802,3.192519044386393,True,14
16,96,0.6024971391965421,2.490852500093694,3.1499096874874626,True,20,0.7735080801451677,2.562772608990432,3.4405085986282242,True,31
16,97,0.7740779680581436,2.5722870944717027,3.3703715841070614,True,90,0.8635709576064804,2.6097024181884536,3.7220690619367716,True,90
16,98,0.6333466562904703,2.5077236658212803,3.1766818216512362,True,27,0.7925092053652134,2.573503482568756,3.4808080325173387,True,21
16,99,0.4905483828728309,2.426482238172286,3.065257444992409,True,8,0.7002557987497442,2.523517854226763,3.314450814201645,True,24
17,0,0.5331509803896602,2.4507449155845697,3.0961804668354724,True,13,0.7279627935556212,2.5373334032268424,3.3586864602746007,True,24
17,1,0.3451004942936509,2.3149960660348325,2.980790197899971,True,46,0.5696986076436417,2.4493506824096594,3.1704734034804325,True,12
17,2,0.5869863563418363,2.478719419767996,3.1403324111507267,True,25,0.7599716288505657,2.5528462421072606,3.4188292858771407,True,26
17,3,0.34377393318398386,2.313103413209999,2.9804759217893624,True,44,0.5673044316666519,2.4475338576300296,3.168925304659075,True,12
17,4,0.5713759989896446,2.4702389120378494,3.12674703582733,True,21,0.7506405286213784,2.5478082536512088,3.400187888633973,True,34
17,5,0.5716689229217099,2.472719228271651,3.125416480271504,True,20,0.7531414627738923,2.550830480266767,3.402268185274171,True,25
17,6,0.6973667644249782,2.536901361027486,3.250764210237055,True,52,0.8246613586254917,2.5891286404291827,3.5735834087306575,True,78
17,7,0.6173741933547111,2.4992097583896085,3.16216609282348,True,19,0.7830244299881551,2.5682088663409144,3.4596273763442595,True,32
17,8,0.5748217276965942,2.4747125753585424,3.1268073802708374,True,20,0.7559130096513977,2.552342462813342,3.405943383299163,True,28
17,9,0.31828071826300286,2.289571538438319,2.9669016797704004,True,54,0.5401594560437678,2.4318493328326887,3.1453334237359623,True,11
17,10,0.5323947837019491,2.448028369267576,3.0970742025685856,True,10,0.7249883324440294,2.5341420148283964,3.3562478465423298,True,24
17,11,0.6478842729388118,2.5141864431515972,3.1913437016698305,True,37,0.8000400218158771,2.576830125018282,3.4998270346648175,True,21
17,12,0.42421806969044434,2.3812147944294746,3.0247042484221964,True,32,0.6469973880587229,2.4945050985440522,3.247696548494787,True,19
17,13,0.4523225923375533,2.401793475095358,3.0399299949144347,True,11,0.67217311301165,2.5084530478336102,3.275639458420745,True,19
17,14,0.4502886217777972,2.4014256255405377,3.039030592997604,True,21,0.6711449404022057,2.508762984829824,3.27454906591835,True,19
17,15,0.35653881008182786,2.329484140030554,2.985696750654296,True,37,0.586756849227334,2.462123574443156,3.1838305393743216,True,12
17,16,0.6897570864216946,2.5355821169468475,3.23707966276352,True,49,0.8230968071212126,2.589951115574965,3.5625870189708024,True,71
17,17,0.4839032610909241,2.4220194533559383,3.0611506612640023,True,11,0.6949681616451961,2.520538270285407,3.3074020543153635,True,20
17,18,0.5313846949081518,2.4517237603789175,3.093188066051597,True,10,0.7292818830827609,2.5393633923297965,3.358174889377088,True,51
17,19,0.48006618653436295,2.418898592873358,3.0594957716290976,True,10,0.6910066905454197,2.5180560057716708,3.3031685314903334,True,21
17,20,0.5222757986000328,2.446900101623257,3.0862957498544095,True,10,0.7237875020923211,2.5367984317913623,3.3487079682948258,True,29
17,21,0.6245603711800221,2.4996828882972086,3.172305754704555,True,38,0.7838140467942493,2.5663221634662556,3.4666747044433257,True,30
17,22,0.40452576839793314,2.366204606595203,3.0137162994065023,True,32,0.62910638050148,2.4844978755497396,3.2284711947333533,True,15
17,23,0.4241606792553514,2.383520003329159,3.0227563795078747,True,32,0.6505890101790123,2.4978253684751346,3.2489509979540565,True,19
17,24,0.3865189329537502,2.351159052038589,3.0034566197679173,True,32,0.611733855620672,2.4740730615272595,3.2104273784457025,True,14
17,25,0.39953634770416024,2.3636311298820654,3.009641297982645,True,38,0.6267845941940019,2.4838787673971647,3.224221858905147,True,15
17,26,0.40524757215845103,2.3689759984832985,3.0128085793915615,True,33,0.6328851746346089,2.4879629943651103,3.2304748150718017,True,15
17,27,0.5386343709766491,2.4562967833444653,3.0976665156932772,True,11,0.7348406022889624,2.5424763442714147,3.3662667614808006,True,47
17,28,0.6670764157925393,2.5199361020105173,3.2180143631192952,True,56,0.8063214270785904,2.5775960738658283,3.5251762693806477,True,28
17,29,0.4617549582147542,2.407280379476888,3.0471203825354882,True,13,0.6778162886423361,2.511112935683861,3.2846845611430964,True,19
17,30,0.4627930506328789,2.4052226807388193,3.0488670117974985,True,10,0.6755403162337428,2.507957687833121,3.2837295598431506,True,19
17,31,0.5111484459329395,2.437346732022908,3.08069370321826,True,9,0.7125380105660958,2.528887672660401,3.334753001294022,True,24
17,32,0.5874069827332754,2.4827235928380085,3.1362348958008406,True,37,0.7648416540259109,2.557949483659389,3.4218014740267404,True,29
17,33,0.3666097221274159,2.3345250865573237,2.99173448200387,True,36,0.5929048453014828,2.463083277272442,3.1910364570580567,True,14
17,34,0.5570132286809508,2.4655437303104497,3.1126896035074885,True,15,0.7451962308348915,2.547207691106592,3.3860160831469073,True,40
17,35,0.47005793836164145,2.4115001199306225,3.0527726782061095,True,10,0.6829081959951931,2.512938035178841,3.292134974451007,True,21
17,36,0.651623228030894,2.5142452403032234,3.197810075117726,True,44,0.8001386756048792,2.575620512284305,3.503932913379541,True,22
17,37,0.32602652910148333,2.297121133332856,2.9705311418757865,True,54,0.5491740150344556,2.4371496522087495,3.1523940782393605,True,11
17,38,0.5219848131417328,2.4443460660782375,3.086770335783354,True,10,0.7214252618221089,2.533742376036899,3.3464248067860183,True,24
17,39,0.5203101372480574,2.44241542103618,3.0878634967649137,True,9,0.7180985306131177,2.531632788023364,3.3443172360904208,True,24
17,40,0.40399249171216184,2.364290347246427,3.014302809016254,True,33,0.6265403184303852,2.482131028828729,3.2271190950780055,True,15
17,41,0.5561525709998525,2.4629160277531494,3.114331445072024,True,19,0.7418898199139868,2.544059568754343,3.383634831266963,True,46
17,42,0.4612387870051714,2.409605679262923,3.045446811821951,True,10,0.6806664280748633,2.514439242614237,3.2860736806923914,True,21
17,43,0.6499635726988084,2.514909275570381,3.1937750459979273,True,41,0.8009026886856954,2.577055212765329,3.502488378684179,True,21
17,44,0.5234674948512938,2.4473474768556263,3.0867161720659273,True,10,0.7246722920731457,2.5369838977252024,3.3496355691676096,True,52
17,45,0.7174521105089373,2.546368325936698,3.2771550733953707,True,68,0.8351597258223007,2.594689242911497,3.607667083335712,True,72
17,46,0.5199523867195917,2.4400550893126196,3.0894059572049244,True,10,0.7151749534780873,2.5286494654760494,3.3425658559579947,True,24
17,47,0.579828053515529,2.4783611430055354,3.129677799689148,True,20,0.7602375223661086,2.5552229056860614,3.4124575390088734,True,28
17,48,0.28163249675946006,2.252305603558131,2.9463284092778146,True,58,0.49943787058013006,2.407231693765516,3.110922462008078,True,11
17,49,0.40479665386558766,2.3694179034117973,3.011880108480219,True,33,0.6337642083957403,2.48888256314134,3.230436559915174,True,16
17,50,0.42305008416731943,2.381011378373692,3.0236184096315606,True,32,0.646889996464594,2.494851802976986,3.2469415270170554,True,19
17,51,0.5633213015005372,2.468120050137356,3.118358261799168,True,19,0.7481501415854761,2.548120499422855,3.3925359514926097,True,34
17,52,0.6746943112155087,2.5247584882642036,3.2253010971819673,True,60,0.8114448555862858,2.5811611301689767,3.5372332626929457,True,29
17,53,0.6365978174699427,2.5067890161088586,3.182776659251036,True,47,0.79169875203847,2.5712149261202257,3.4833089967005817,True,22
17,54,0.5236225239149744,2.446563401284723,3.087478650216588,True,10,0.7237295855386529,2.5358947175055655,3.349186851564102,True,24
17,55,0.5310860484458706,2.4509011573771113,3.0934082261316624,True,10,0.7283340876347187,2.5384128535206916,3.357338531621679,True,47
17,56,0.6187105467562755,2.499927133562606,3.1629326869776944,True,35,0.7840318099695979,2.568706136898269,3.461289334796903,True,32
17,57,0.4423775164442607,2.3948663326360267,3.034981671983783,True,27,0.663229374922925,2.5037911350056485,3.2659875855750906,True,19
17,58,0.48922011943857285,2.4229967208716405,3.0662261675024793,True,9,0.6959154935410504,2.519454142801093,3.311262302044799,True,21
17,59,0.41254447646943326,2.3767098114320464,3.0151632160580357,True,27,0.6428883510069812,2.49472351632832,3.2387614477290896,True,19
17,60,0.44110044360429945,2.3887206794079088,3.0369642963944044,True,12,0.6555547265632197,2.4961312577182047,3.2612879808409816,True,18
17,61,0.4377159652333442,2.391891286397274,3.0323615746714006,True,14,0.6595082184539367,2.502033940499922,3.2616690501539365,True,19
17,62,0.709703800865395,2.545183078175195,3.2619159452260353,True,51,0.8335625203629319,2.5956546092063677,3.5954700256807524,True,77
