,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg,cont,cont,cont,cont,cont,dis,dis,dis,dis,dis,deconv,deconv,deconv,deconv,deconv
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
16,56,0.5013716288834164,2.4300000469692873,3.0748786656695515,True,9,0.5407757210288299,2.4300000532047155,3.146894290785161,True,11,0.5629869824632091,2.2755298446938763,3.2419878583827777,True,13,0.4975324380715409,2.427396839699687,3.0720287732289004,True,8,0.4384113860694373,2.439636310043429,3.12219651034624,True,23
16,57,0.49986895486806787,2.430000023583011,3.0731772678596223,True,9,0.539510131337156,2.4300000504256505,3.1451789793038003,True,12,0.5628457649030948,2.2759921126999867,3.24136436637877,True,13,0.49736297532628676,2.428225327879161,3.071241415230209,True,7,0.47393113879007676,2.4660994211397758,3.1450459731677034,True,15
16,58,0.49406357891147656,2.429999970567168,3.0674781928274673,True,9,0.53450455028735,2.430000023787607,3.13930182925825,True,12,0.5620146310268785,2.2776345901624087,3.2393897872510027,True,14,0.49671031800792337,2.4314163887997293,3.069002041551856,True,7,0.4822584461934258,2.475449540970628,3.1490846571733444,True,16
16,59,0.4958303225130453,2.4300000722781974,3.0691545602615755,True,8,0.5360310340078811,2.4299998379959185,3.1410332744412863,True,10,0.5622835136089668,2.277143650470085,3.2399639756265093,True,13,0.49690870125348835,2.4304464264579204,3.069636786392273,True,7,0.4448835424795055,2.448164159776415,3.124718321453363,True,18
16,60,0.4995787505665401,2.430000018078555,3.072154820005627,True,7,0.5393430799488972,2.429999874816061,3.144208127272805,True,10,0.563071231339064,2.2761984550291894,3.2408802198511086,True,13,0.4973299071949327,2.4283870090920314,3.0703968030079847,True,7,0.4574907560604597,2.4548092205561334,3.1332277779035116,True,16
16,61,0.4950949304083645,2.4299999637375866,3.0675226621463314,True,8,0.5355088663876549,2.430000037001919,3.139465470439165,True,10,0.5625132918674829,2.2775031822645833,3.239233721272129,True,13,0.4968262359013851,2.4308496272691635,3.0684388446177207,True,7,0.4752333397888869,2.4700665477718884,3.1436273302902364,True,15
16,62,0.49301002446794545,2.430000013053453,3.0656048991859217,True,10,0.5337011620205248,2.4300000857420883,3.137476598175956,True,10,0.5621773261887796,2.2780719237659866,3.238584744075454,True,14,0.4965924626058671,2.431992623456671,3.0677429290558322,True,8,0.4425987902842323,2.448416205052118,3.121764777143867,True,16
16,63,0.5005230875934362,2.4300000239374477,3.0738185103149727,True,9,0.5400691136912764,2.429999987421013,3.1458284266484555,True,15,0.5629428329538595,2.275807675178312,3.2415840892166417,True,13,0.49743664527821546,2.427865130738338,3.0714861257599213,True,7,0.4528511709541203,2.4508279908674275,3.1311323443584858,True,18
16,64,0.49945532295446426,2.4300000473879715,3.0723097217339563,True,9,0.5391988956801219,2.4299998439406236,3.144323860463686,True,15,0.5629526681297027,2.276186708482586,3.2409830563921895,True,13,0.49731616167229387,2.428454215566486,3.0706253250574225,True,7,0.5164310250941563,2.4943210515429595,3.1746673391733156,True,20
16,65,0.5020685393367584,2.430000027425215,3.0760905975404924,True,9,0.5413180110018926,2.4300000542428295,3.1480825116877025,True,10,0.5629009895353453,2.275243618541559,3.2424972893366037,True,15,0.49761147563786295,2.42701032636566,3.0728118189049867,True,9,0.4503045077782563,2.447918940693265,3.13057177496264,True,14
16,66,0.48154674803540376,2.430000020476678,3.053624586846429,True,10,0.5239863656203692,2.430000105628578,3.1252659373927436,True,10,0.5609755683389606,2.2814446782142195,3.2341725027092862,True,13,0.4953142504068541,2.4382422323650568,3.0622289942202743,True,8,0.45246274975155815,2.4630789563381588,3.1240083639662966,True,21
16,67,0.500599515865038,2.4300000722647006,3.073641677208771,True,8,0.5401643401025099,2.4300001007546794,3.1456761086239347,True,12,0.5630455414429293,2.2758287682215763,3.241477969751507,True,13,0.49744507377560104,2.4278239209778514,3.0712639024768684,True,7,0.4691042950367859,2.4622986560783575,3.141718285482429,True,17
16,68,0.4917296077431589,2.430000026549165,3.0643407626197017,True,10,0.5325992873050347,2.4299999862808432,3.136171090614777,True,14,0.5620058214462802,2.2784359492202375,3.2381384219211093,True,13,0.49644905469416883,2.432693792922266,3.067222320805845,True,8,0.517414368379903,2.4995788234484047,3.172439866474836,True,18
16,69,0.497034949267622,2.430000103729331,3.069757780488575,True,10,0.5371351537607605,2.430000017649823,3.141719326234384,True,12,0.5626301266147691,2.2768701521457935,3.240026755469902,True,33,0.4970439634755483,2.4297849750053735,3.0695247217375177,True,7,0.497,2.43,3.07,False,17
16,70,0.5006129379185543,2.430000061342329,3.073777131094082,True,11,0.5401639406575476,2.430000014815145,3.1458057688610164,True,15,0.5630031591596216,2.275804276136338,3.2415464633925364,True,14,0.49744667750857324,2.4278161158765372,3.071390706960393,True,7,0.4492029626208504,2.448130461269982,3.1286448101420428,True,24
16,71,0.4960953725775052,2.4299999622860318,3.0690140773923815,True,8,0.5363035296076013,2.429999968127916,3.1409293190906546,True,11,0.5624675600905892,2.2771353984522595,3.239843699425227,True,13,0.49693849214230157,2.4303007687915454,3.069339238492391,True,7,0.782641583213676,2.6399623444258955,3.492502837723843,True,23
16,72,0.49094940535047676,2.429999867881144,3.0633858643163085,True,15,0.5319566591605455,2.4299999886778396,3.1352189351511273,True,12,0.5619707124415472,2.2786880945824257,3.237768085807141,True,13,0.4963618950511274,2.433119945703397,3.0667171414641974,True,8,0.1802810196594973,2.1271349972496,2.9745551385988285,True,21
16,73,0.505761292665811,2.43000004627758,3.0796551368692104,True,9,0.5445205856911707,2.4299999364961358,3.1517676074187833,True,11,0.5634904827495487,2.2742139795396534,3.2436920310820123,True,13,0.4980284844434041,2.4249715020319917,3.074091797871141,True,8,0.4399467072365543,2.4377860790007753,3.124620146889189,True,19
16,74,0.5037759001341691,2.429999945352452,3.077312265386238,True,12,0.5428419766117054,2.4299999172085327,3.1493875581944786,True,10,0.5633247954671889,2.274839929787476,3.242828931225868,True,15,0.49780373067614625,2.4260703988626364,3.072985616517115,True,8,0.44271581307532887,2.441218673586343,3.1255933706662202,True,18
16,75,0.5044949085261594,2.42999988576148,3.078931908407632,True,9,0.5433549106042045,2.4299999814558655,3.1509377557624614,True,10,0.5631067072072641,2.2744810745499167,3.243544603082409,True,13,0.4978860403105513,2.4256678874283333,3.0741531186178617,True,8,0.41272476597501945,2.417473343793789,3.1076202891640983,True,19
16,76,0.49076062150989086,2.4299999809835664,3.062520000362346,True,13,0.5318849571300042,2.4299999337648774,3.1344234172619085,True,15,0.5621969802368676,2.2788530779225833,3.2373430401185654,True,13,0.4963423902388452,2.433221403847083,3.065957496938439,True,25,0.497,2.43,3.07,False,17
16,77,0.49673263491392133,2.4299999625228454,3.069334663996271,True,8,0.5368905897589078,2.4300000665200363,3.1412999570112112,True,18,0.5626706053816031,2.2770069812400857,3.239902015094595,True,29,0.49701002651780857,2.4299509587698673,3.0692816154551674,True,8,0.497,2.43,3.07,False,17
16,78,0.5016770759869514,2.430000169411092,3.076306690308458,True,11,0.5409052270076867,2.4300000373714656,3.14822292094797,True,11,0.5626252038277453,2.2752522146601506,3.2426809568643358,True,13,0.49756778445697314,2.427223947228574,3.0732645089993955,True,8,0.44441458909707293,2.443828077571083,3.127217299404036,True,23
16,79,0.5039181307494102,2.430000000002889,3.0777734858773242,True,8,0.5429294492253008,2.4299999816986837,3.1498270861366975,True,11,0.5632307090791956,2.274744928375223,3.243044037736079,True,18,0.4978201367963799,2.425990111856378,3.073356604672951,True,8,0.4689834706517664,2.460036042325255,3.1433527890846316,True,17
16,80,0.4945442752783023,2.4300001176573356,3.067349595994379,True,11,0.5349874524464276,2.430000002371576,3.1392363165279042,True,10,0.562302565626892,2.277598815863406,3.2392394148272676,True,22,0.4967643644777317,2.4311520649224168,3.068590189033546,True,7,0.497,2.43,3.07,False,17
16,81,0.49386095685271497,2.430000053375815,3.0666570789877428,True,18,0.5344020691250945,2.4299999000578967,3.1385254292015117,True,11,0.5622192861324808,2.277798775003761,3.238997515526394,True,46,0.4966877419779829,2.4315266980892543,3.068298525820598,True,7,0.497,2.43,3.07,False,17
16,82,0.5021002959542002,2.4300000128491046,3.0760363559654555,True,9,0.5413548566283607,2.4299999172541065,3.148036156503558,True,10,0.5629366289538404,2.27524917062222,3.2424631953028875,True,13,0.49761498486354866,2.426993168580598,3.0727385824856746,True,8,0.47159036828581147,2.4630275081551565,3.144706928427183,True,19
16,83,0.4980838698805507,2.430000000786405,3.0717261244850373,True,11,0.5379266519819556,2.4299999697535934,3.14363103542084,True,11,0.5624753345034869,2.276445791695235,3.2409193275022044,True,13,0.49716216980897104,2.429207169691607,3.070864911778433,True,7,0.056176833361708256,1.4194915265103074,2.896429765085593,True,25
16,84,0.508262364496554,2.4300000182653783,3.082098656583163,True,9,0.5466939062003259,2.430000054778927,3.1542999112442884,True,11,0.563890537179335,2.2735138462785973,3.2445081513849146,True,13,0.49831134506789193,2.423588429562134,3.0749628867662997,True,8,0.42407256677042504,2.4239000719769694,3.114974838012774,True,24
16,85,0.48808249480114785,2.429999964226987,3.0598878416471353,True,9,0.5295939510336942,2.429999982971688,3.131724053030122,True,12,0.5618469022401618,2.2796126233202494,3.236406143043814,True,13,0.49604222951713184,2.4346828979033925,3.064853112022377,True,8,0.39520913234548777,2.415146757192228,3.0907348127709526,True,17
16,86,0.4940345755434719,2.430000036028253,3.0672302617052103,True,8,0.5345003538793386,2.429999846780523,3.1390621880655254,True,10,0.5620909844636811,2.277679164157426,3.2392640312418535,True,18,0.496707113249568,2.4314320579402477,3.068770726042364,True,7,0.44996092120132397,2.4530491516142927,3.1273608252241707,True,19
16,87,0.4971244476920599,2.429999963752727,3.0697464795179563,True,15,0.537236457479216,2.4300000127431964,3.14174432925854,True,10,0.5627156203447794,2.276890961079322,3.2400486080549147,True,15,0.49705404570337525,2.429735788610277,3.0694602310821715,True,7,0.18664626252271566,2.1345459264207847,2.978581636211915,True,39
16,88,0.5042502850677195,2.429999898928849,3.077604561497634,True,9,0.5432737193018284,2.4300000777762705,3.1497126522791485,True,15,0.5634575456289005,2.274733956190635,3.2428929759030134,True,24,0.49785704844421685,2.425809530237296,3.0729856821725936,True,8,0.497,2.43,3.07,False,17
16,89,0.5064530287151615,2.4300000181742396,3.0801971916245017,True,9,0.5451349352295026,2.43000000471754,3.1523425380501715,True,10,0.5636482247839439,2.274043211784293,3.243848841745449,True,13,0.49810647425737786,2.424590111792345,3.074202240099044,True,8,0.4682519786754968,2.4578776865340637,3.1434177040497695,True,16
16,90,0.5029199948980988,2.43000013757184,3.0774061694322365,True,10,0.541996008682424,2.430000020858111,3.149375236335194,True,10,0.5628572172571087,2.2749217542376337,3.243032263907011,True,15,0.49770804630160126,2.4265381599450047,3.0736013958038764,True,8,0.5242286360255584,2.497160531145992,3.1833942660295547,True,17
16,91,0.4946712848799674,2.429999927195748,3.067099151264837,True,8,0.5351448198078279,2.430000018480649,3.139029197161011,True,10,0.5624560678246163,2.2776235210755753,3.2390833431469432,True,46,0.4967787125047611,2.4310818763235136,3.0682646275015872,True,7,0.497,2.43,3.07,False,17
16,92,0.498563327597388,2.4299999754190527,3.0709030218848947,True,9,0.5384961434194657,2.4299999624845254,3.1429457894146147,True,12,0.5630125018317251,2.2765247481669233,3.2403987631607745,True,21,0.4972156153197255,2.42894571188825,3.069756809407923,True,7,0.497,2.43,3.07,False,17
16,93,0.490258647493742,2.430000018901776,3.0624891469108473,True,9,0.5313893929972161,2.430000019601696,3.1343200479045237,True,13,0.561959442708591,2.2789198152526686,3.237412415228036,True,18,0.4962847904221056,2.4334969361386984,3.066216482301412,True,8,0.45640670507558384,2.4601620600245653,3.1294707696059376,True,19
16,94,0.4945463140799601,2.430000012995821,3.066807125523229,True,9,0.5350545258842809,2.430000041551427,3.138742645399206,True,12,0.5625017393225239,2.2776877469413153,3.238952413486902,True,13,0.4967647390216293,2.431150306178716,3.0680458132297677,True,7,0.4879268828276773,2.478930708174416,3.151982916367313,True,16
16,95,0.49727972736039594,2.4300000164016566,3.069919108350024,True,8,0.5373573488249592,2.429999907496982,3.1418990002093006,True,12,0.5627304576816905,2.276843749631924,3.240112055814772,True,18,0.4970714829774117,2.4296505319127366,3.069540281127634,True,7,0.4331861759796265,2.4385465526923378,3.117003765417695,True,23
16,96,0.4959646215860106,2.4299999999989295,3.0692854697460223,True,7,0.5361402295423804,2.430000065287508,3.1411545234871925,True,12,0.5623029430718052,2.2771057912928963,3.24000940097777,True,13,0.4969238094227372,2.4303725937725513,3.0696881361861075,True,7,0.34802204503895023,2.3668826577202458,3.066702786854542,True,22
16,97,0.4996040589047623,2.4300000227532412,3.0733969401271564,True,9,0.5392177124156725,2.4300000659957344,3.1453319764744374,True,12,0.5626326479817213,2.275985974050766,3.241526623903207,True,15,0.49733340709697366,2.428369896891206,3.071619739556904,True,7,0.4621284575133892,2.458034384012337,3.137498999447726,True,15
16,98,0.4991144128626887,2.430000000001259,3.072871067215817,True,8,0.5388000196520523,2.4299999966793058,3.1447947665544387,True,10,0.5625770994288603,2.2761319625290075,3.2413377574961912,True,13,0.49727824136938675,2.4286396567716095,3.071389729200803,True,7,0.4486352201498859,2.4486864749808466,3.1284506737912823,True,15
16,99,0.49397066995592065,2.4299999892026913,3.0672393506987707,True,9,0.534436763511109,2.4299999189715473,3.1390627464475522,True,10,0.5620558078928108,2.2776853682443883,3.2392799774633394,True,13,0.4966999301913332,2.431467178327501,3.0688174272466933,True,7,0.45106329242580157,2.453881140017704,3.1281266159846073,True,25
17,0,0.5055836955353176,2.4300000181768318,3.07978626631604,True,9,0.544330931768077,2.4300000370377672,3.151863350103857,True,12,0.5633530418044732,2.274211374819457,3.2437925868152973,True,13,0.4980088371075857,2.425067528544831,3.074331174427489,True,8,0.4444779187318873,2.44126843841021,3.1278140638590783,True,15
17,1,0.49740012662276445,2.430000013556729,3.0700467654361008,True,8,0.5374590286953551,2.4299999478092578,3.1420274342469057,True,12,0.5627442091419731,2.276808116837662,3.2401579212357547,True,13,0.4970850181862021,2.429584389941249,3.069596116165915,True,7,0.4763160868894255,2.469327835067282,3.145282989469968,True,16
17,2,0.4989919402395858,2.430000035943676,3.0721105168241376,True,8,0.5387751022654743,2.4299998960052687,3.1440996868592364,True,15,0.562791873385688,2.2762744046664714,3.24096046993103,True,13,0.4972641489048645,2.428708523461209,3.07070471639024,True,7,0.12345226022498275,1.9431591788648006,2.9429426126376472,True,30
17,3,0.5011848924787766,2.430000044498308,3.0750292542073234,True,10,0.5405752105229059,2.4300001273888387,3.147008243070643,True,12,0.5628382191182592,2.2755259185986487,3.242100086473582,True,14,0.4975116329189082,2.4274984909645974,3.0722916861710057,True,8,0.4266612749342165,2.430813576096738,3.1150116055584123,True,19
17,4,0.49834139524936183,2.4300000382404052,3.0709771330920557,True,9,0.5382697847634443,2.4300000923644833,3.142985669317922,True,10,0.5628775244676435,2.2765413071966374,3.2404808946598065,True,13,0.4971907939350718,2.4290672166647407,3.0699634320009355,True,7,0.4798313699073627,2.471114820229991,3.147958986152216,True,16
17,5,0.4932515955616378,2.430000054798941,3.0663227476019306,True,9,0.5338480245970357,2.429999870068337,3.1381530596498552,True,13,0.5620337483420647,2.277924079597094,3.238921498584057,True,18,0.4966193309798726,2.431861254951356,3.068321110125793,True,7,0.5680657323443333,2.528994938256323,3.213288297870672,True,21
17,6,0.4940841697707872,2.4299999997502035,3.0668434411147274,True,8,0.5346011571710956,2.4300000526995067,3.138727180777227,True,15,0.562257646169092,2.2777372450312305,3.2390515438361103,True,13,0.49671280540207574,2.4314042270936924,3.0683540575562693,True,7,0.3550517917439984,2.375164585009737,3.0698182934275637,True,16
17,7,0.48803985813621775,2.4300000360085274,3.0600058541526183,True,9,0.5295289306445231,2.430000054880406,3.131809528867472,True,11,0.5617819269170494,2.2795987835397344,3.2364757653655585,True,13,0.496037269866492,2.4347071472995454,3.0649964052090413,True,8,0.4242742075138646,2.4381551008751132,3.108309923428405,True,24
17,8,0.49686069426475965,2.4300000362187117,3.069585277613362,True,7,0.5369828349686833,2.430000069379954,3.141536796661805,True,10,0.5626422017581,2.2769491550632557,3.240010063881542,True,18,0.4970244211520401,2.4298806329950384,3.0694559762960814,True,7,0.4171357593672595,2.4264869212848286,3.106983288773004,True,16
17,9,0.495442913640023,2.430000000000823,3.068511846736051,True,7,0.5357265712596945,2.430000002395357,3.140398011593216,True,10,0.5623248734312477,2.277297038500051,3.239693560335471,True,13,0.4968652152770967,2.4306590440058335,3.0692231638174317,True,7,0.4516238950836172,2.4533185309273864,3.12871522639152,True,24
17,10,0.5038525565726785,2.429999873241512,3.077571926746504,True,8,0.5428918618950184,2.4299999043228286,3.1496427401476157,True,13,0.5632724369955151,2.2747886938286004,3.242953465259719,True,24,0.49781257681234864,2.4260269669717474,3.073196580913222,True,8,0.497,2.43,3.07,False,17
17,11,0.49769348207168135,2.4299999595200945,3.071009503810289,True,14,0.537629388364621,2.430000089051703,3.1429325202943525,True,12,0.5625402590357091,2.276612093824201,3.2406118219569975,True,13,0.4971181556394378,2.4294223335893674,3.0703826806700354,True,7,0.4007357971154501,2.412658754357386,3.097753018353964,True,25
17,12,0.49542105993956853,2.429999985476475,3.068884801459859,True,9,0.5356610356962508,2.4300014693644028,3.1407327045592566,True,18,0.5621775229315359,2.2772375650350525,3.2398937388697617,True,14,0.4968627331723984,2.430671179851965,3.0696092501860015,True,7,0.47443609573144724,2.4692944913862607,3.144222531910267,True,18
17,13,0.49443844188511327,2.4300000832077138,3.0665956922043556,True,9,0.534979408886366,2.430000083453426,3.1385474756981226,True,10,0.5625254895873814,2.2777357768845645,3.238859808787736,True,13,0.4967526643826468,2.431209379424942,3.0678975563680466,True,7,0.7168800395518028,2.607373605864202,3.374916512407535,True,24
17,14,0.4909669102688415,2.429999891352209,3.0632094821860134,True,8,0.5319982232199328,2.4300000022919193,3.135066263953985,True,10,0.5620446068509308,2.278714920277865,3.2376719958695923,True,13,0.4963639932197311,2.4331096870493627,3.066529796287982,True,8,0.3619276461512346,2.3840309179499317,3.0726042408513163,True,27
17,15,0.4952125912821145,2.429999872411938,3.06799890726047,True,8,0.5355647070625841,2.430000105078347,3.1399079469493496,True,15,0.5623709131336144,2.2773882608538534,3.2394320993805787,True,36,0.4968393907864651,2.430785199834341,3.06884601282953,True,7,0.497,2.43,3.07,False,17
17,16,0.502113566296258,2.4299999630649642,3.0759516627978134,True,10,0.541374440659827,2.4300000042246452,3.1479538542924117,True,12,0.5629872123420052,2.275272826532071,3.2424324083692353,True,47,0.4976163899128353,2.4269862265715836,3.0726462890376802,True,9,0.497,2.43,3.07,False,17
17,17,0.4992652668879373,2.4300000542386555,3.0722759042797905,True,7,0.5390217078701081,2.429999842488051,3.1442801217019167,True,10,0.5628692841517445,2.2762146051339265,3.2409989064788602,True,14,0.4972948525663561,2.428558402942375,3.0707056900353,True,7,0.45421091230075106,2.4526521149133855,3.1314083717492585,True,16
17,18,0.505056377961166,2.429999999699783,3.0790580965098924,True,8,0.5438975254818662,2.4300001958721547,3.151135740020967,True,13,0.5633464996186992,2.274395918721612,3.2435086305799894,True,14,0.4979489356590053,2.4253603709380505,3.0739335369888705,True,8,0.05612400444072709,4.450229237513194,2.730461701066541,True,77
17,19,0.4938142623052009,2.430000122670017,3.0662737649822223,True,10,0.5344054707584031,2.429999935158523,3.1381770352438516,True,10,0.5623322080927361,2.277864182363588,3.2387982174424406,True,13,0.4966826204021133,2.431551848000436,3.067941884665743,True,7,0.4678495279585171,2.465827938301504,3.1383073502320338,True,16
17,20,0.49236500295137275,2.4300000180399186,3.064562244155807,True,8,0.5331962056417892,2.4299998783376835,3.1364519619850864,True,15,0.5622401923190408,2.278322133949227,3.238146107065515,True,13,0.4965204225834356,2.4323448513303987,3.06707414544959,True,8,0.847278153054228,2.674693609687976,3.664957639848435,True,18
17,21,0.5012569863612162,2.4300000903574626,3.0744585419172323,True,8,0.5407126453267481,2.429999987120175,3.146498913498326,True,15,0.5630809170720777,2.2756141126009424,3.2417881312846144,True,17,0.4975192548263295,2.4274612248893273,3.071680013056191,True,8,0.38225245438022876,2.394401892038578,3.087394895657612,True,28
17,22,0.4931888509917871,2.4299999394056835,3.066131922227701,True,10,0.533808550876699,2.430000109796581,3.137969232935193,True,10,0.5620726355374215,2.2779631654638477,3.2388317357758196,True,13,0.49661236932707803,2.4318952928101654,3.068166600608777,True,7,0.4073879482029632,2.4213072314268613,3.1003380466461943,True,27
17,23,0.4996582476192642,2.4300000142995546,3.072916961828286,True,11,0.5393255447104099,2.4300000230481196,3.144898907232406,True,12,0.5628341611937833,2.276060613702779,3.2412653284503827,True,13,0.49733922275833603,2.428341462170732,3.071108724837612,True,7,0.46334511568238845,2.4588754930258916,3.13780135424954,True,15
17,24,0.4963344405121517,2.4299999616676904,3.0690127040564192,True,8,0.5365404793995264,2.4299998613757263,3.1409624157798874,True,10,0.5625878214877639,2.277107211246583,3.2398012578124424,True,13,0.4969653288315763,2.430169555196534,3.0691961245261705,True,7,0.4456234125862413,2.4483999273682757,3.124707948287241,True,16
17,25,0.4966927305806164,2.4299999706992597,3.06985970178279,True,8,0.5367912084975428,2.4300001946088456,3.141776819464473,True,13,0.5624587688507757,2.2769239702242334,3.240184854094802,True,23,0.49700560233635943,2.429972572081348,3.0698300412475996,True,7,0.497,2.43,3.07,False,17
17,26,0.4903979898472688,2.430000000239182,3.062533270299426,True,8,0.531522260573235,2.4299999229781055,3.1343805233505275,True,19,0.5620122324930034,2.2788954668089416,3.2374119631845506,True,13,0.49630045591004257,2.433420378744491,3.066180168351158,True,8,0.4179190340988849,2.431637366692479,3.1052393388799295,True,18
17,27,0.4926485051084213,2.430000063633357,3.064817754831956,True,10,0.533445762363526,2.4300000068012273,3.136723993742177,True,16,0.5622871037547346,2.278245629578499,3.238232067049827,True,13,0.4965521769824677,2.432189666073458,3.0671649377965013,True,8,0.49722385559547466,2.4861948156973694,3.1577606687086437,True,34
17,28,0.4960829702178414,2.429999999999757,3.068920036736011,True,7,0.5363061665840666,2.4300000603325715,3.1408493070078194,True,12,0.5624957315313901,2.277152575496097,3.239796414457799,True,13,0.49693709090001503,2.4303076199351166,3.069252547831149,True,7,0.47536170796593324,2.4695151618460294,3.144425866978937,True,18
17,29,0.49522124636406784,2.429999929827899,3.0676425307772885,True,10,0.5356227739289275,2.430000061216257,3.1395987333336155,True,13,0.5625324874260517,2.2774681248146633,3.2392748240307068,True,13,0.4968404110359104,2.4307803202749874,3.068484269055177,True,7,0.46665888170290803,2.4640972342030056,3.137901196976189,True,16
17,30,0.4972163822947591,2.42999999999905,3.0697299984300064,True,7,0.5373205941163728,2.4299998814815535,3.141724995969256,True,14,0.5627677275328038,2.2768828502268437,3.2400238456806334,True,13,0.4970643527699424,2.4296854299124493,3.069389076778686,True,7,0.6058874915984099,2.54804789141637,3.247988186752118,True,29
17,31,0.4939082334619731,2.429999998186393,3.066954030050629,True,9,0.5344172276066899,2.4300000757730387,3.1388099245520893,True,11,0.5621292990719713,2.277740153464017,3.23914037770737,True,13,0.4966929905156439,2.4315011087322445,3.0685682821634126,True,7,0.43034084788623295,2.438671237164654,3.1147138124483216,True,33
17,32,0.5021197103801035,2.430000093425832,3.074969141541906,True,10,0.5414963321619014,2.43000001833214,3.1470647299984247,True,12,0.5633324042339045,2.275428446663965,3.24190187777478,True,13,0.49761617882027276,2.426987330919926,3.071665425936701,True,8,0.46630309348771826,2.4593632080509904,3.140063498510131,True,16
17,33,0.49289696107693887,2.4299999027720816,3.065966290235283,True,10,0.5335414521609305,2.43000002002175,3.137781231578987,True,15,0.5619881663803189,2.278025935707398,3.238794946885862,True,13,0.49657960011733765,2.432055512486519,3.068171524242222,True,8,0.4597571901011819,2.4607697833225184,3.1332825228193433,True,21
17,34,0.49917095747554663,2.4300000517547677,3.0720352793443477,True,10,0.538956272221062,2.4300000313745924,3.144046628908781,True,11,0.5629093718903664,2.276266177740652,3.2408894865274283,True,13,0.49728417120967894,2.428610627686357,3.0705223326947664,True,7,0.4972392860526682,2.4821709667262186,3.1606195581953136,True,19
17,35,0.49721859690906467,2.430000072603514,3.06984341535039,True,8,0.5373065940815529,2.4299999212361065,3.1418230761135204,True,12,0.562727359013328,2.2768636217041607,3.2400829463417784,True,13,0.49706460256326096,2.4296841725656133,3.0695010431685685,True,7,0.4543639317616376,2.454129180575209,3.130567338909239,True,15
17,36,0.5011957212933683,2.4299999638971674,3.0753153183938795,True,8,0.5405477532891632,2.4300002083152235,3.14725971723422,True,19,0.5627402560686582,2.2754761212056893,3.242248008575299,True,13,0.4975130806930878,2.427491412307706,3.0725698736832143,True,8,0.5804458970449595,2.5317438191073505,3.2283600646518806,True,16
17,37,0.4965475929747359,2.429999984209551,3.0691307724060186,True,9,0.5367407296284409,2.4299998983974462,3.1411066700827095,True,11,0.5626514024101811,2.277062179000818,3.239826041636221,True,13,0.4969892582062985,2.430052592489436,3.0691876976930224,True,7,0.49105923583644484,2.4797467650567353,3.1551354652169863,True,23
17,38,0.49341193616851114,2.42999996371394,3.0659235609559983,True,8,0.5340576267696124,2.4300000016774352,3.1378174865655937,True,15,0.5622604016680854,2.2779706181390256,3.2386833072262484,True,13,0.49663754458988313,2.431772238803548,3.0678269673266447,True,7,0.4178060543155399,2.4294289740698463,3.1063220538844143,True,26
17,39,0.4949136413341532,2.4300000154093193,3.067690560879864,True,9,0.5353125774418953,2.4299999732786177,3.139599335360999,True,15,0.5623610737358293,2.2774969925534574,3.2393535105668496,True,18,0.49680584025876656,2.4309493484186513,3.068713842595345,True,7,0.44735569437168815,2.450601825029594,3.1255229824042563,True,18
17,40,0.49349133201269285,2.4300000362840164,3.0659040541024916,True,8,0.5341347768044624,2.429999882684865,3.1378037677651784,True,12,0.5623071266550917,2.277964278787416,3.2386592991040346,True,13,0.49664645788274053,2.431728622406673,3.067760854776659,True,7,0.407229671837039,2.4210137686529016,3.0998239625286175,True,17
17,41,0.4952548883217897,2.429999963757148,3.068129282276372,True,7,0.53558582630524,2.4299998835214867,3.140022843407329,True,12,0.5623709302458214,2.2773831780902962,3.2395250343524453,True,15,0.4968441381946469,2.430762133198239,3.0689515050195832,True,7,0.5721120532122472,2.5301892683953535,3.217321241354425,True,16
17,42,0.4973677119455773,2.429999887315091,3.069911219348535,True,18,0.5374487887993328,2.429999902605059,3.141910954909911,True,17,0.5627775034767509,2.276834599824266,3.24009250827722,True,13,0.49708137770926847,2.42960218925844,3.069480048160902,True,7,0.5000015068212137,2.4850859321311787,3.161684501850798,True,29
17,43,0.49777375949106084,2.4300000000000668,3.070682257524121,True,7,0.5377451736236426,2.429999997584904,3.142641638844744,True,10,0.5626998361137749,2.276657510571149,3.24042587070975,True,13,0.49712706785242156,2.429378758786066,3.07000802869193,True,7,0.44560081225697873,2.447410370710697,3.1253075929716863,True,24
17,44,0.4980095687998498,2.430000040577036,3.0713447396442994,True,9,0.5379009294276935,2.4300000659078784,3.1432790855496484,True,15,0.5625768297603003,2.27651859757487,3.2407321424795468,True,13,0.49715370072563914,2.4292485417220493,3.070528617239547,True,7,0.4726247180602804,2.4663957446910274,3.1436428841890596,True,16
17,45,0.49540012083247226,2.42999996375704,3.06822782639488,True,7,0.5357197537468248,2.4300000318400157,3.140136641019221,True,12,0.5624074370945377,2.2773493895877883,3.239551548918471,True,13,0.49686043685586967,2.4306824073130695,3.068964289598407,True,7,0.49660258945503805,2.4840932758018432,3.158915867440874,True,16
