,,bg,bg,bg,bg,bg,bg,bg,bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale
,,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success
0,35,1.9502692603149052,0.5154027164761456,0.48459728352385434,2.1088273355301976,3.0353028257484755,0.9829272310461967,372,True,0,0.5462307167458903,0.4537692832541097,1.9658509608253638,3.4634916468417245,0.9791405842483641,280,True,0.015575731560830253,0.7597873185078594,0.2402126814921406,2.3060990740672587,3.0543075046299535,0.7665510721623603,339,True,0,0.6351392681570804,0.36486073184291956,1.8141317367912904,4.794060785585045,0.7221484437556822,250,True
0,36,4.591010110732728,0.5120024241291697,0.4879975758708303,1.946128859311922,2.9451366882110115,0.8769059244733826,339,True,0,0.535473438984362,0.46452656101563805,1.7047826894106142,3.7227881113136183,0.8816635633506111,321,True,5.370797668380334e-06,0.8983424995926066,0.10165750040739341,2.1159166498842428,8.834650445841493,0.7135359461894457,797,True,0,0.7751020293364632,0.22489797066353678,1.750536339766025,8.076074479059429,0.5760216399194884,280,True
0,37,0.7822342804212277,0.4386249527626713,0.5613750472373287,2.3132979249083814,3.044675607461028,0.9130826552885996,299,True,0,0.4340485807422173,0.5659514192577827,2.35907506730315,3.073815215187783,0.9112236453828172,115,True,0.005155256222897808,0.221527425793554,0.778472574206446,1.0985392163543795,2.842548444210738,0.8099121894920495,562,True,0,0.7875384161624548,0.2124615838375452,1.6555757407975533,9.92631678022621,0.7684346285535156,243,True
0,38,2.1661571017759416,0.46697388675931545,0.5330261132406845,2.1462374382490874,3.0322434243401863,1.0723646557237856,321,True,0,0.5058052232665399,0.4941947767334601,1.9232233682502788,3.5204489200112734,1.0611493551796374,284,True,6.871714951262042e-05,0.19322763663661147,0.8067723633633885,0.7195474868737615,2.9326386075069655,0.8130921759795713,915,True,0,0.784693676094536,0.215306323905464,1.681507576369389,9.12131667025718,0.8058756718145734,244,True
0,39,1.6748876860284536,0.4550879117838283,0.5449120882161717,2.2513320452205496,3.0067615282626408,0.8917179368315271,320,True,0,0.4865301180889629,0.513469881911037,2.073337626754559,3.3684838146825973,0.8880624721891185,278,True,6.335758582620699e-05,0.5805917256707138,0.4194082743292862,1.6812972690392414,3.806463762413009,0.7627784668940678,603,True,0,0.8324442543991766,0.16755574560082342,1.8407490429797981,10.145069058773776,0.797874571858567,276,True
0,40,2.6480515574325723,0.5089917380405647,0.4910082619594353,2.1097811623482796,2.9979579403787353,1.0990201495603593,292,True,0,0.5372068705370326,0.4627931294629674,1.9888591690310848,3.465340920548168,1.1031551594453357,280,True,0.02162451861133241,0.818909340120517,0.18109065987948303,2.2611220616638366,3.094616234192327,0.8291460095536283,341,True,0,0.7407015900912606,0.2592984099087394,2.070012501237258,4.703004855864072,0.8297471652500733,210,True
0,41,1.6313896373095167,0.4491073541948251,0.5508926458051748,2.174163974542309,3.0382542182098886,0.7766713627095841,350,True,0,0.4773034158906406,0.5226965841093593,2.030982288018152,3.3546075172719503,0.7734923748382648,278,True,0.009707480137377988,0.13414850299616154,0.8658514970038385,0.07330875820379923,2.658208624905451,0.5711248110184678,1391,True,0,0.8968085477776568,0.10319145222234316,1.8509623370281623,200632604.46061242,0.7898327142729328,214,True
0,42,0.2061811997999372,0.46993283550175985,0.5300671644982402,2.459065390651248,3.072124526604708,0.765437146109988,217,True,0,0.4703842446603128,0.5296157553396872,2.4508219734483236,3.0870458396962963,0.7627263013167032,116,True,2.6184856344757534e-05,0.5237740729616689,0.4762259270383311,1.9907362611814428,3.467909393705911,0.6257984421303252,515,True,0,0.5948728307748754,0.4051271692251246,1.7564090038252735,4.641276767780081,0.48244345115170967,248,True
0,43,0.7720810131198457,0.49097337475799846,0.5090266252420016,2.4915491994443384,3.0441448333921377,0.7502498088635455,186,True,0,0.4889784282176256,0.5110215717823744,2.5239771266896613,3.0851594307457635,0.7480745873028287,116,True,0.003914845256888899,0.49815284690963435,0.5018471530903656,2.430670304551631,3.0690036814674695,0.5570797021386579,92,True,0,0.34796256128182734,0.6520374387181727,1.8877133342038412,3.408980547577415,0.5963847332432143,204,True
0,44,1.9604435537007388,0.4289884899808677,0.5710115100191323,2.3526095569696284,2.899263031370038,0.6567031533360856,356,True,0,0.44964288693217774,0.5503571130678222,2.1785882645065953,3.2533964347147197,0.6596961891322777,235,True,2.976660354314653e-05,0.5013446857720107,0.49865531422798925,1.617326812838364,3.5580676800474897,0.5702700315673811,796,True,0,0.8224589885885669,0.17754101141143308,1.8805097441946033,9.007770403629356,0.6855398658226517,282,True
0,45,0.21565636040393454,0.466237512662029,0.5337624873379709,2.201863074226342,3.023356849142359,0.970921250165327,199,True,0,0.46695071394865467,0.5330492860513453,2.2081555752515043,3.0292553782932785,0.9671379176716093,153,True,4.994366679111906e-06,0.22647788283357562,0.7735221171664244,1.224015928897586,2.8489592816059988,0.8197729625092525,1383,True,0,0.8911172996326218,0.10888270036737824,2.0485398725084893,11.599721055482993,0.761424882345007,277,True
0,46,2.94875621205075,0.48725855570583965,0.5127414442941602,2.216125298615464,2.9131699466006307,0.9891541031526463,343,True,0,0.5199481054646051,0.480051894535395,2.0210802062516646,3.4690774005679073,0.995313038473188,278,True,4.696861632424998e-05,0.7985383210946435,0.2014616789053565,2.093743903415754,4.968166478950284,0.810072614448181,626,True,0,0.7233813330171641,0.2766186669828359,1.8499872357932183,5.605267309312711,0.6470661690681829,245,True
