,,A1,tau1,tau2
9,30,0.4956594883117316,2.4587463437117316,3.0502433559091298
9,31,0.49886386387473036,2.3906611615449602,3.0966733672936666
9,32,0.4957724136998384,2.4535374811709363,3.0554291926357
9,33,0.49717662761539644,2.4240668976467337,3.0753136282671147
9,34,0.49710616892370374,2.426952728727423,3.07253879157065
9,35,0.4973095771551886,2.4113512761853575,3.0897358127796144
9,36,0.49679651565838334,2.422299977251478,3.0822418838982624
9,37,0.49724784959721186,2.423458169642249,3.0752030810780044
9,38,0.4964969909682169,2.4371701127595378,3.067155698441963
9,39,0.4961988522001618,2.4509904597261207,3.053378736587306
9,40,0.49679385392317427,2.4274758593246473,3.0757357354200976
9,41,0.4962085059053252,2.446215488070745,3.059292028659979
9,42,0.49608916549255705,2.4460197314051135,3.06101364117616
9,43,0.49861534196060886,2.407422425037841,3.0785678417650653
9,44,0.49753585246689236,2.4058343952386614,3.093910243846722
9,45,0.4960499211656154,2.4522080525983143,3.0536801873494537
9,46,0.4968803049542303,2.431092924764079,3.070098045819136
9,47,0.4961703555106211,2.4356392718598885,3.073125065096251
9,48,0.4959845570125165,2.4463548968313233,3.061882572611199
9,49,0.49755688925188807,2.41851658236773,3.0776279324175375
9,50,0.4971691518994372,2.4254661364980725,3.0736380382501025
9,51,0.4981393937814352,2.4012335363129376,3.092266647748366
9,52,0.49729700685094436,2.4309192815563745,3.065169343304775
9,53,0.49717581133003347,2.4206494407733508,3.079643995744628
9,54,0.49618084996816364,2.441205965487303,3.0659625731610296
9,55,0.497475406627347,2.42285357573868,3.0731554003169785
9,56,0.4977075879277597,2.413605525979928,3.0819706635864628
9,57,0.4978937145371378,2.407044119242638,3.0879609031159263
9,58,0.49771160052007307,2.4111150540214012,3.085067693319463
9,59,0.49561706150037005,2.4659621007935253,3.0416514424396093
9,60,0.4980451883782699,2.4061588822589086,3.087207851389286
9,61,0.4977320605086712,2.4056330669225314,3.091740550360993
9,62,0.49803559765857264,2.4048047622165014,3.0890370742671136
9,63,0.49803216425287233,2.4131205640697617,3.078573517760244
9,64,0.4978016820331107,2.413864148441068,3.080481430809328
9,65,0.49616331985347745,2.445912559184762,3.06023283724868
9,66,0.49787087782350614,2.4168649127919126,3.075835737406136
9,67,0.4977298568679944,2.41975252768174,3.0739297430963592
9,68,0.4969168026169693,2.4362372399864882,3.0631479067461638
9,69,0.4946622847817899,2.480517932575266,3.035057358289479
9,70,0.4977460430871475,2.4111051335699054,3.084654559944601
9,71,0.4971838349001406,2.426117455755239,3.0726351770953504
9,72,0.49688277496239086,2.419349683746608,3.084903124293048
9,73,0.4949717513573547,2.4757874253877548,3.037210529589138
9,74,0.4960547156144101,2.4464221128103363,3.060930743183997
9,75,0.4971270625269641,2.4255769610492925,3.074018231158074
9,76,0.4970618195897751,2.4240980111018704,3.0766927255022765
9,77,0.49607229405953035,2.4532002637188732,3.052150232485682
9,78,0.49641708812572494,2.4369066160520476,3.0684755849537417
9,79,0.49809441504009716,2.4106024638990635,3.080985902435328
9,80,0.496352249821461,2.439877168787674,3.065523891921545
9,81,0.4967868425479279,2.4368305038569824,3.0640039118765743
9,82,0.4969529743156691,2.4468932226032822,3.0492385189768365
9,83,0.4963776839591521,2.445837085083063,3.0576799294966963
9,84,0.4959258430389718,2.4448976736601296,3.0644489031267725
9,85,0.4976565881603901,2.4044661605598585,3.0941471876138382
9,86,0.49866429871683254,2.3908580417924967,3.0988899741379927
9,87,0.49608859155755586,2.45029993666992,3.055613277388922
9,88,0.49726666348699833,2.423746382893306,3.0746063120505887
9,89,0.4971110785983939,2.4125043817302254,3.0907312858838347
9,90,0.49669669540011,2.4369041824566064,3.0650244069361188
9,91,0.49665329346677856,2.4325708370675088,3.0710353500310545
9,92,0.4970001709514319,2.4398428567773487,3.05756267321009
9,93,0.4963661069312652,2.4492898537235077,3.0534608130631233
9,94,0.49712730416730616,2.4318102270843194,3.066140250118946
9,95,0.4989577291244677,2.3842363844246623,3.1036306211086364
9,96,0.4972447914446741,2.4273729239825017,3.0702949337122174
9,97,0.497351241718272,2.419857594766737,3.0784744176756784
9,98,0.4974398749862878,2.415208712271476,3.08325266605138
9,99,0.497896799270042,2.415631957740027,3.077073047853524
10,0,0.49580046205599426,2.459851137469962,3.047106073966184
10,1,0.4971236132635478,2.4306793658177694,3.0676146186224558
10,2,0.49720668348392183,2.4254991889872244,3.073132816550787
10,3,0.4967703102735573,2.435432521360846,3.065974260236742
10,4,0.4972580289639414,2.421303189889265,3.0777996056715873
10,5,0.49673393818883926,2.4379468674293285,3.0632471715006937
10,6,0.4973904056550663,2.427120398400634,3.068814895023439
10,7,0.49720637830362685,2.425698741728734,3.0728845683450015
10,8,0.4970913793958055,2.4320095480835313,3.0663322526493206
10,9,0.496992871530436,2.4237058457539176,3.0780398950809307
10,10,0.4972836701503261,2.4252086797055834,3.072548758346329
10,11,0.49639077725699754,2.437057063835489,3.068610745115062
10,12,0.49738995710244954,2.421947383145868,3.0753558703804638
10,13,0.4963412934611749,2.4590163829969987,3.041480813385788
10,14,0.49577385066689733,2.4599670676789933,3.047288325103946
10,15,0.4965623264659752,2.4337058915182936,3.070725190410086
10,16,0.4963891234233429,2.446372561612876,3.056862099065014
10,17,0.4977972156886832,2.408860383443956,3.0868583737994193
10,18,0.49719461195500914,2.418556976567915,3.082052632496711
10,19,0.49628839797417396,2.441184801718259,3.064660649821407
10,20,0.49731232035387074,2.4214618508115713,3.0769284809569903
10,21,0.49740627147022676,2.419857866429517,3.077794230085362
10,22,0.49658107574061194,2.429492933084114,3.0758161266967794
10,23,0.49786102053651254,2.4084803544646816,3.0865502144231134
10,24,0.49633800769556097,2.4494259949537973,3.053636029128709
10,25,0.49731422222734106,2.426500343383764,3.0705395731213394
10,26,0.49802608311721014,2.402969974754777,3.0914727311263337
10,27,0.49671649828261905,2.438132735606009,3.063227771193301
10,28,0.4974663972932917,2.424015554404626,3.071798642924889
10,29,0.4982741959862021,2.399896309859339,3.092290659530053
10,30,0.49567334402143487,2.453672330860585,3.0564827004199038
10,31,0.4977230722498008,2.4139504342463733,3.081343778619804
10,32,0.4967177649647777,2.4372038283976667,3.064385703323888
10,33,0.4965505798757533,2.433644294675234,3.0709481059631423
10,34,0.49667414473627347,2.4343754682247134,3.0684977778182456
10,35,0.4968048234601209,2.4334194511349714,3.068091210729324
10,36,0.4979440632401402,2.4119918842620205,3.0810878959191554
10,37,0.4971687528739155,2.4249621738263945,3.07427995815446
10,38,0.49832867228219296,2.400944917315019,3.090292911468942
10,39,0.4976455544985854,2.4082680068805473,3.089480272667798
10,40,0.49641720124677047,2.4480850433621595,3.0543517379026444
10,41,0.49637797526105043,2.4445032343037285,3.059361554068029
10,42,0.49548600501463946,2.4509389850702563,3.062250347752638
10,43,0.4967829364156579,2.439679593478013,3.060452747884551
10,44,0.4964116741273084,2.443315329378286,3.060446096261043
10,45,0.4969863085239295,2.432801129826342,3.0666302010956175
10,46,0.4966466176149672,2.4413429136398563,3.060035358357013
10,47,0.4970525004575102,2.431267647704435,3.0677498659617934
10,48,0.498217897061149,2.41063608922765,3.079417821475399
10,49,0.4961739953811421,2.453075356689786,3.05105174562143
10,50,0.495355682470562,2.477578218701513,3.030205042137959
10,51,0.49673278360877404,2.432365067549039,3.070313350250487
10,52,0.49745950987576903,2.4334556862043244,3.059957285078686
10,53,0.4972145217089106,2.424046974995954,3.0748708094492088
10,54,0.49750187096071935,2.412431780576675,3.0859950407739403
10,55,0.49694793358384953,2.426724235996878,3.0747872858679415
10,56,0.4974294807511519,2.4197103966453595,3.077693809300074
10,57,0.4975919512005265,2.4157145950912096,3.080734913410097
10,58,0.49613775264568444,2.449433155219202,3.0561009119232194
10,59,0.49825811581606927,2.399036408554134,3.0935758248386462
10,60,0.49680066733580347,2.4327636120803575,3.0689711952457444
10,61,0.49624125258749585,2.4483757037381175,3.056158169737682
10,62,0.49706911847397073,2.4163569088305663,3.0863824350275317
10,63,0.4963085964153964,2.4514440548082206,3.0514499074552326
10,64,0.49728530595735465,2.416019993688067,3.0841373226527455
10,65,0.496362308342876,2.4423328904268278,3.062297109048748
10,66,0.49764417984373577,2.412134481984395,3.0846125402989917
10,67,0.4976610605947849,2.4173553716853733,3.0778082112760856
10,68,0.4969455220885091,2.438924851129995,3.05939767201789
10,69,0.49595619400865804,2.4529909214073933,3.0538492118517775
10,70,0.49691837891316865,2.4387308976849926,3.059978055227398
10,71,0.4972198215921885,2.4228544829641185,3.0763117454471147
10,72,0.4972648707654362,2.41926332448358,3.080292128619253
10,73,0.4974555180637199,2.423526570277546,3.0725509528852193
10,74,0.49676196564821434,2.42633020207213,3.0775720555592185
10,75,0.49654462932194743,2.437897730482484,3.0656480069306205
10,76,0.49720427300079323,2.429446235576291,3.0681759748440687
10,77,0.49733364210833675,2.426318520759177,3.0705291671260224
10,78,0.4975007340150666,2.418008970813892,3.078962963081598
10,79,0.49595539629660795,2.46786993252648,3.0350613496329553
10,80,0.49750263500769404,2.421697970909961,3.0742789571898923
10,81,0.49659154370234654,2.440537934379967,3.0617326697308713
10,82,0.49701034943838757,2.4291003833611033,3.0710087402015493
10,83,0.4970940670890267,2.4236929875945417,3.0768061383322274
10,84,0.4958671360585894,2.451317107662498,3.0570641455066743
10,85,0.49687669871621554,2.4318826958635693,3.069144775272862
10,86,0.4984867536788576,2.3915109193342587,3.100258315029988
10,87,0.4970887918826339,2.4303711179756706,3.0684341700238753
10,88,0.4968374318287128,2.4372308491956187,3.0628731628412194
10,89,0.49688716295913915,2.4294609864660237,3.072074978905417
10,90,0.497470567233872,2.415758000930472,3.0821795328808212
10,91,0.4963484074139276,2.443352443010987,3.061180858332524
10,92,0.49769880083630097,2.410962138818946,3.085418875302498
10,93,0.4962669227961424,2.4514899912306816,3.0519065748141117
10,94,0.49690369910941995,2.430430930196624,3.070645332747538
10,95,0.4956691080434574,2.461383609810287,3.0467927991150017
10,96,0.49635652320616036,2.4527775594172936,3.049173001944139
10,97,0.49629520082950856,2.446254092541462,3.0581722636393494
10,98,0.4969082380621476,2.428668460538201,3.0728160084080662
10,99,0.4972023083233452,2.4208091713097577,3.079112139083702
11,0,0.49588180431291684,2.4579976283475657,3.048442650943085
11,1,0.496279359063352,2.4487496124012638,3.0552151519419017
11,2,0.49600813134513594,2.449438426126488,3.057695564692041
11,3,0.49751297414435613,2.417833483495312,3.0790336106187297
11,4,0.4975664615578835,2.4194092662235054,3.0763816094965395
11,5,0.49695405862907727,2.4287663159254835,3.072126216158413
11,6,0.4965210674778038,2.443093908791371,3.05937428090395
11,7,0.49684247227489153,2.4325346630779787,3.0687433662098096
11,8,0.4974860192503966,2.4253079956033607,3.069923370676112
11,9,0.4963842098328333,2.4456734139950553,3.057805840277984
11,10,0.49672779638034087,2.4416530015948306,3.0586404882796874
11,11,0.4968576324929367,2.430462218627928,3.071174847887395
11,12,0.4967902978919546,2.4316394151330774,3.0705194907018103
11,13,0.4966063251581181,2.4373238512672737,3.065610625866075
11,14,0.4977948065752489,2.418166760603488,3.0751307640417855
11,15,0.49679379999598045,2.447454574787006,3.050495569154613
11,16,0.496548426310876,2.434881503929327,3.0693911625476296
11,17,0.4965001909950764,2.4480222907427898,3.053405752197887
11,18,0.4962555968116609,2.449123688922379,3.0550358588326105
11,19,0.4971420005324271,2.4330167987052596,3.064434291426682
11,20,0.49742017843433706,2.417511722875522,3.0805864744142557
11,21,0.49717082799302487,2.422626821961785,3.077204404736523
11,22,0.4964920086908562,2.44424563361929,3.058277819882158
11,23,0.4968977440859184,2.4285493740189956,3.0730958749649737
11,24,0.4970054751215706,2.4320225119854064,3.0673770792718513
11,25,0.49671740758762656,2.4337557915917016,3.0687568766808275
11,26,0.49637500294842524,2.45210562955134,3.0497935558785794
11,27,0.4971084265342406,2.43560145522085,3.061583657385091
11,28,0.49765039979654735,2.415376866896319,3.080439191792655
11,29,0.4969908102421864,2.4336008110227767,3.06556415208064
11,30,0.4963998569184855,2.4418859204855297,3.0623976473417844
11,31,0.496481901836026,2.440608406393673,3.0629979828350034
11,32,0.4973717470299872,2.417394681556415,3.081332077961348
11,33,0.49704184464274764,2.4283510159855672,3.071566421766289
11,34,0.4976103291532111,2.4141413287604663,3.082495111664851
11,35,0.4960936138548335,2.4555520520126315,3.0489157476433455
11,36,0.4967478775234107,2.438168898491913,3.062794189375445
11,37,0.49599694665259914,2.455333808344619,3.0503857337033877
11,38,0.4967198562762461,2.434849109797168,3.067334665618904
11,39,0.49708894539059223,2.4316169372627185,3.0668580918155155
11,40,0.49818293590952006,2.4013823320282013,3.091540785314148
11,41,0.49653134132509863,2.441471871447452,3.0612964120722994
11,42,0.49771735768433456,2.418165776891796,3.076088571391453
11,43,0.49838606537987956,2.397074571247578,3.094483959860058
11,44,0.49787918150515115,2.413636570376266,3.079811487271232
11,45,0.4967363916683742,2.435432206174656,3.0663967708854316
11,46,0.4965134377971036,2.4413225414280055,3.061708325696056
11,47,0.49623303011322795,2.4543833215314845,3.048670021151065
11,48,0.4970958586704683,2.4270661239796163,3.072520934802205
11,49,0.4967063184988374,2.4361159874215,3.0659014411417593
11,50,0.4963437339099594,2.4451975029445685,3.058907640699251
11,51,0.49696583733716715,2.4249961349662734,3.076743782884153
11,52,0.49658243443684336,2.441304589256929,3.0608768204823087
11,53,0.4968272458451819,2.433810792154084,3.067319883325872
11,54,0.4974013396189924,2.421165874666853,3.0762025867221574
11,55,0.497531606573116,2.4161949911932235,3.080873317059873
11,56,0.49752745186103625,2.421576799613306,3.074125314100402
11,57,0.4971464399080693,2.4259265421586735,3.073336916779763
11,58,0.4970811760524573,2.429239840870423,3.069957415066306
11,59,0.4970498726053877,2.429027506231393,3.0706124685919836
11,60,0.4975021015814467,2.4162747607233745,3.0811371152714733
11,61,0.49753782050652406,2.423174880588168,3.0719782897990555
11,62,0.49710858356318977,2.423996839465013,3.076242784954356
11,63,0.49750055604249493,2.4218012714889507,3.0741738589140404
11,64,0.4973403188201092,2.420346949056555,3.07799110098138
11,65,0.49774789385300117,2.417033671752065,3.0771418916733135
11,66,0.49591397509594004,2.450943181591617,3.0569576189532808
11,67,0.4966093760059019,2.432660804290699,3.071464270941196
11,68,0.49649297290565203,2.438282599398324,3.0657998275368983
11,69,0.4970331760892418,2.428473617221924,3.0715185316099105
11,70,0.49668391595051586,2.438332153597538,3.0633781731519187
11,71,0.4964652081599656,2.44410007742154,3.0587931146390153
11,72,0.49714349003386726,2.43025361971624,3.0679070269025335
11,73,0.49703237171935477,2.4308409322617046,3.0685376403504976
11,74,0.4966518129592213,2.4368643627599718,3.065629297699194
11,75,0.4973703675091035,2.4162231897500663,3.082827258790054
11,76,0.49669418270403287,2.4307005341664287,3.0728930222808106
11,77,0.49749415670168584,2.414139730196428,3.0839322492521495
11,78,0.49628499034251305,2.451125978595834,3.052143201733147
11,79,0.4975769014330219,2.4260507090281105,3.067859267047317
11,80,0.4961644917195128,2.447567766253477,3.0581272590723385
11,81,0.4972005779296476,2.420935621189699,3.0789737852690964
11,82,0.49686630253904646,2.433798302762666,3.066852797061355
11,83,0.4974220631553795,2.4240943671752695,3.072246554879639
11,84,0.49753631198563564,2.4164788524844223,3.0804565627132807
11,85,0.4971989325072019,2.4195146365948115,3.0807892585538306
11,86,0.49649283829632923,2.446920609979471,3.054887847945329
11,87,0.49678207651159206,2.4302941888009246,3.0723206747681098
11,88,0.4973164364638428,2.422651517409076,3.0753745455584145
11,89,0.4983302730049014,2.399060431935483,3.0926538713740768
11,90,0.496523186551625,2.437340101983723,3.0666174072531365
11,91,0.497242264233677,2.4278738967655578,3.0696929422655628
11,92,0.49694320548776305,2.4351027888500814,3.06425482097466
11,93,0.49737743487258135,2.420336422849089,3.0775458392349906
11,94,0.4964148716816673,2.4442247173044476,3.059257603349969
11,95,0.49716995898981226,2.427884862208786,3.070572425292832
11,96,0.49668257589083725,2.438678655362035,3.062957196768887
11,97,0.4969427877979087,2.430910852172093,3.069556150809016
11,98,0.4967337391139634,2.4337969906093484,3.0684921575060424
11,99,0.497002615784137,2.434448166150213,3.0643480304086324
12,0,0.4967365035004103,2.4336732737457676,3.0686143078726986
12,1,0.49678270071130953,2.436280331105505,3.064750223790926
12,2,0.49688769801742516,2.4318015069863352,3.0691113687175444
12,3,0.49686219560554956,2.4337638656554175,3.066947397197913
12,4,0.4971743190903417,2.4207661429084135,3.079512441365573
12,5,0.4966460989602974,2.4372799662125706,3.065174871225408
12,6,0.49755102218948916,2.4169168681423847,3.079721610732598
12,7,0.49746821242542566,2.421386204292935,3.075098118058472
12,8,0.4967837591654112,2.437024494536887,3.063796926173617
12,9,0.4968461143292146,2.4331272081111015,3.067950455983156
12,10,0.4964940227902484,2.4381430366224044,3.0659632923073983
12,11,0.4974601381823793,2.420666438306841,3.0761073436330966
12,12,0.49735512937250503,2.423234697931587,3.0741632213634307
12,13,0.4973709319190619,2.4222585823609486,3.075197844000738
12,14,0.4970505240193425,2.4288063189186184,3.0708839548024343
12,15,0.49674801655080913,2.42955362122863,3.0736797139693484
12,16,0.4965204817715868,2.44059069234953,3.062548201990037
12,17,0.49767329558751594,2.4145571387004465,3.0811921850385344
12,18,0.4971917943132211,2.424393184320655,3.0747141526684096
12,19,0.4972824462004361,2.4221271204760804,3.0764570541429355
12,20,0.49658712855852283,2.4386152872895597,3.0642164688818596
12,21,0.4972680695098917,2.4268577922015213,3.070657998329014
12,22,0.49711380611037365,2.426700152441985,3.072762548819318
12,23,0.49674328456937483,2.4410109781833254,3.0592414479373247
12,24,0.4973900755194245,2.4206914231317254,3.076941199980573
12,25,0.49715276481588105,2.4222846000374765,3.077860175860867
12,26,0.49697179410253395,2.430774573185527,3.069369997587833
12,27,0.49673482714106604,2.4349877188599276,3.0669747596469263
12,28,0.4970583128287714,2.4298135517028787,3.069515264410333
12,29,0.4968330234754159,2.4307877330692476,3.071067761343254
12,30,0.497545253023875,2.4219225564541342,3.073468848538125
12,31,0.4970150410253268,2.425386397609312,3.075642154109881
12,32,0.4974229520877456,2.4176286564590455,3.080404461016486
12,33,0.4970518004429921,2.427447516506837,3.072583339465335
12,34,0.4968849897662786,2.433209234121452,3.0673663860534037
12,35,0.49702115590553786,2.426405472574354,3.07427878507158
12,36,0.49708222612827624,2.427666696601418,3.071932130050107
12,37,0.4969448171877471,2.424592991351284,3.077512993834128
12,38,0.49699880574518357,2.4352112082434587,3.0634310343296907
12,39,0.4968478834396896,2.431847828507645,3.0695448820418894
12,40,0.49742406468085987,2.4213897070352823,3.0756392126430563
12,41,0.4971165170385215,2.4257977413403817,3.0738697592400306
12,42,0.4972637772389183,2.422424334478071,3.0763120982364613
12,43,0.49700825736534776,2.430121630554076,3.0697453550874156
12,44,0.49700404268625104,2.4260210581548756,3.074977669191755
12,45,0.4968865607480719,2.430409962331097,3.0708835524206437
12,46,0.4970842357566519,2.427273926467283,3.072403484089369
12,47,0.4977081526715133,2.413591640696851,3.081981476938056
12,48,0.4967920259134372,2.4349982175520375,3.066254889765098
12,49,0.49671982685523014,2.4343108033293404,3.068015351773336
12,50,0.4971665769279784,2.428510729220492,3.069823708840506
12,51,0.49729589406881425,2.423176703520557,3.074965083640269
12,52,0.4968315403468701,2.431228059299966,3.0705297413802257
12,53,0.49624656848786675,2.449362220482295,3.0548463430493387
12,54,0.49696236868033516,2.430391545984788,3.0699702785156755
12,55,0.49762962242751,2.4091927924007126,3.0885089305351943
12,56,0.4962903927711656,2.4428063338871366,3.062587519547144
12,57,0.49706550159984975,2.4264254977515676,3.0737069835188797
12,58,0.4972245278485538,2.4313444548151484,3.065527776898234
12,59,0.49677188638081,2.4360530121769615,3.0651709687191917
12,60,0.4968684954661583,2.4296675552088964,3.0720447399545474
12,61,0.4966101809502698,2.436082081434574,3.067131903943429
12,62,0.4966760177123968,2.4402194123614045,3.0610916642589934
12,63,0.49680972769044374,2.4343708568447395,3.0668287562729186
12,64,0.496776740942042,2.4349065235928293,3.0665596201391763
12,65,0.49708773615970975,2.4311649421994486,3.0674444068946785
12,66,0.497275431706946,2.4256616433610403,3.0720798035241845
12,67,0.49714308598464685,2.421850481363664,3.078528294113407
12,68,0.49698926324888,2.430958579894184,3.0689216663978938
12,69,0.49697313773673335,2.4250124432311875,3.0766331384507244
12,70,0.4972692072361824,2.420835118649685,3.078195947769108
12,71,0.49744238931205187,2.4169282653475097,3.081049299680302
12,72,0.49699850105125115,2.4275752795164256,3.073082113287341
12,73,0.4963844296817726,2.442898566549545,3.061309297341075
12,74,0.4972758296843132,2.416558078382841,3.0834944294947695
12,75,0.4965883667642896,2.4349365155291247,3.0688488038174078
12,76,0.49812247106622726,2.4095945855763032,3.081912645262315
12,77,0.49684479034181267,2.4345989346148618,3.0661132215566727
12,78,0.4973989035405097,2.418127087794029,3.080071744148079
12,79,0.49703656649848355,2.4303694756450605,3.069081626991476
12,80,0.4968690872996562,2.4333467241058964,3.0673893410779955
12,81,0.4973983197898767,2.4248581090989823,3.071575218836588
12,82,0.49711759292744845,2.4248503203636758,3.075053318735944
12,83,0.4975678608625187,2.418335730285649,3.077720939927193
12,84,0.4970287214553296,2.4274535604069905,3.072862414512095
12,85,0.4969457079853642,2.431232053909447,3.069114093090952
12,86,0.4963663814454868,2.444893892925914,3.059011352182134
12,87,0.4968811964744487,2.4390650435553054,3.060015111375936
12,88,0.4971654954024061,2.427570578719341,3.0710247182114494
12,89,0.49744684710794956,2.4197670811553382,3.0774077235327235
12,90,0.4966097150232264,2.4368406505211393,3.0661792845746674
12,91,0.49680329672970963,2.438256374796567,3.0619993747732517
12,92,0.49732782916265134,2.4279285143412714,3.0685672253462224
12,93,0.49630224392437094,2.4431697712224,3.061981997320145
12,94,0.49630727665015745,2.44576559559103,3.0586402101964447
12,95,0.4975280430326351,2.417453531709996,3.0793273782899564
12,96,0.4974519702632134,2.4214032064688418,3.0752655269642544
12,97,0.49735566497567363,2.422989266591316,3.0744631724885276
12,98,0.49700674969767006,2.4329321161293147,3.0662123556110306
12,99,0.4965852207936271,2.4409371806440427,3.0613066170740875
13,0,0.49701085274271606,2.4322955137767446,3.066965853129835
13,1,0.49691572401604567,2.4330260569881883,3.067217974600617
13,2,0.49660936776069864,2.43980600989978,3.062437210496621
13,3,0.49705876794931,2.427211292610496,3.0727970896261687
13,4,0.4969207746105905,2.4288455955021635,3.0724372512752374
13,5,0.4966914576605632,2.438596982846648,3.0629505388661373
13,6,0.49676838604848444,2.435468315203301,3.065952903765111
13,7,0.4969790373718623,2.431051864950331,3.0689301213296845
13,8,0.49695701915088386,2.4277927589662514,3.073319608541726
13,9,0.4971933963289839,2.422659053885066,3.076884757168875
13,10,0.4970579270302506,2.4271606953904863,3.0728714446609957
13,11,0.49671123526001026,2.4354704118928514,3.0666561415296285
13,12,0.4970244689505622,2.4316868978796404,3.067566071626316
13,13,0.49717210988005484,2.42804009832849,3.0703497315511723
13,14,0.49732795864631585,2.4209966229357645,3.0773226982025172
13,15,0.4976468566539791,2.4162679526441093,3.0793572340699953
13,16,0.4972419769151468,2.4251412314924923,3.0731487507511304
13,17,0.49632386268643164,2.445932493696345,3.058224402674112
13,18,0.49729956184061663,2.4230331983236044,3.0751009004529366
13,19,0.4973675424357749,2.4210730092213244,3.076737309096175
13,20,0.49726199627131895,2.423537199649046,3.074928202188352
13,21,0.49652760457395595,2.4396783716286725,3.0636084693902217
13,22,0.4974219733604666,2.420281950534383,3.0770641759794026
13,23,0.49694813561972795,2.4292516625425926,3.071586032433673
13,24,0.4969337247627467,2.4318196262762477,3.068519765521589
13,25,0.4973332396420883,2.4255932695531146,3.0714505109940715
13,26,0.497273909868664,2.4223895946442986,3.0762308077318625
13,27,0.49738924209079316,2.420745731661533,3.0768827256917795
13,28,0.49686267045497085,2.4329764461037127,3.067936266019922
13,29,0.496920783578576,2.4287435916971103,3.07256582684706
13,30,0.4969580665491756,2.43327314815541,3.0663828387745857
13,31,0.497035189677239,2.4253518466962514,3.0754302640994724
13,32,0.49707891668445214,2.4298473212867924,3.0692178980090414
13,33,0.49726705117233455,2.4233150776592485,3.075146240843849
13,34,0.49663548569564675,2.4359518284103268,3.0669838898245945
13,35,0.4968900891941114,2.43297795598896,3.067595532386637
13,36,0.49713184234365443,2.430465604400231,3.0677828330422114
13,37,0.4972732297100554,2.4234302033600836,3.074924325532402
13,38,0.49707107542990886,2.4281892365830946,3.0714096433163562
13,39,0.4974201633232326,2.422361037674838,3.0744599382645554
13,40,0.4966914411288575,2.434534975158834,3.0681026733025627
13,41,0.4970215730807858,2.4293109843779463,3.07060396827233
13,42,0.49722225760936,2.425796717531286,3.0725646128004973
13,43,0.4971362640902524,2.426199798455343,3.0731175485599196
13,44,0.4969190917192459,2.43070570350152,3.0701080289198934
13,45,0.49666967016004854,2.435342436838328,3.0673313444637813
13,46,0.4970752535494488,2.4327018975693,3.0656567304712143
13,47,0.4966981815162182,2.439086711553543,3.0622486661112935
13,48,0.4969883480236878,2.431352192571559,3.0684354180098476
13,49,0.49702695123251245,2.4292003560265605,3.0706771081043596
13,50,0.496912295786778,2.4317221808955414,3.0689076576660135
13,51,0.49732713566321324,2.420720003710909,3.077682538247809
13,52,0.497057386756226,2.4297404992333846,3.0696188377502005
13,53,0.49702082815848625,2.428230775048648,3.0719776975098183
13,54,0.49724057060945814,2.4279069719001027,3.0696722390713496
13,55,0.4973726107886821,2.422517746113637,3.0748492592143286
13,56,0.49710567393274696,2.427142419065277,3.0723057779345897
13,57,0.49694084189736903,2.428157169709796,3.07305898575016
13,58,0.49731440937594223,2.4249069218655337,3.0725500760100615
13,59,0.49691054473157287,2.4323598355956606,3.068123762351813
13,60,0.4970185517587878,2.4287077042447605,3.0714035084866134
13,61,0.4970520502979523,2.4271577470987675,3.072947702823742
13,62,0.4968898321404202,2.4333992502105555,3.067066340125962
13,63,0.4968583909287987,2.4326449126460403,3.0684078489801383
13,64,0.49696020057468276,2.4335023874525152,3.0660711184201426
13,65,0.497251135175758,2.4259730325581317,3.071984967149733
13,66,0.49708325483471183,2.4255146555698954,3.074638174641734
13,67,0.49707442842126853,2.4262672973442285,3.0737962433498787
13,68,0.49739349786148607,2.4183439931134516,3.079864535048138
13,69,0.49714370114224316,2.4266393300236198,3.0724704602255786
13,70,0.4971898652284161,2.4255818318665976,3.073236000175954
13,71,0.49657224227698077,2.438723689175601,3.0642631549065222
13,72,0.4965315991300106,2.441589980069119,3.0611439152003963
13,73,0.49737993226842203,2.423058522453133,3.0740760007174694
13,74,0.4970385256443075,2.431117679500294,3.0681118182062077
13,75,0.4969531613592649,2.432964649185952,3.066833188067706
13,76,0.49676166157735846,2.436297093539235,3.0649888132289065
13,77,0.4968018584684395,2.4335768781584783,3.0679290178821175
13,78,0.4971391066922822,2.4243938329685113,3.075363775064531
13,79,0.49683941496713524,2.4354034306625865,3.0651571009269567
13,80,0.49702296592459067,2.428832334975406,3.0711913829605537
13,81,0.49721074193726633,2.426255515261339,3.0721252586109293
13,82,0.49726895255088926,2.4249623203850534,3.0730395518058864
13,83,0.49688094544617195,2.4337801971387614,3.0666930666511822
13,84,0.496707508017563,2.4322455902388675,3.0707764151484116
13,85,0.49647169014690207,2.442556612708622,3.0606631474782726
13,86,0.49707561075766094,2.423429965026691,3.077366269282648
13,87,0.4971230204696638,2.424477760268471,3.0754568469232573
13,88,0.49692652376808183,2.4317035840582366,3.068755240590196
13,89,0.496767308272527,2.4317242274274005,3.0706961973308653
13,90,0.49688908261787995,2.4330282583584255,3.0675444853263842
13,91,0.4971168057559902,2.4278695005117537,3.071248403330351
13,92,0.49686888293334536,2.4292727295366197,3.0725384689356923
13,93,0.49647868988471283,2.4413256076209437,3.0621317566056057
13,94,0.49700387274216007,2.4320608096134904,3.0673486261521634
13,95,0.4964880449522802,2.441510991257772,3.0617820482401634
